subjcet,name,x,y,labelx,labely,error
p11,p11\face\30.jpg,79.13944,876.8036,37.0,716.0,166.23335207999025
p11,p11\face\31.jpg,314.26013,288.42468,341.0,19.0,270.7483696857656
p11,p11\face\32.jpg,453.51898,895.3086,502.0,791.0,115.02474682785657
p11,p11\face\33.jpg,1322.4114,705.6116,1231.0,520.0,206.90020616833613
p11,p11\face\34.jpg,152.2814,352.88486,122.0,198.0,157.8172400278246
p11,p11\face\35.jpg,205.95238,64.2996,353.0,213.0,209.1287077525465
p11,p11\face\36.jpg,1261.7717,350.37735,1169.0,234.0,148.82970553622687
p11,p11\face\37.jpg,1192.7654,535.56104,1195.0,293.0,242.57132488455844
p11,p11\face\38.jpg,1387.954,174.28152,1248.0,429.0,290.63485198355
p11,p11\face\39.jpg,713.0947,470.89276,821.0,271.0,227.15779551338315
p11,p11\face\40.jpg,729.5971,375.50592,716.0,33.0,342.7757101954571
p11,p11\face\41.jpg,1044.4453,625.1242,1107.0,423.0,211.58280921721877
p11,p11\face\42.jpg,111.56171,551.8457,7.0,288.0,283.80927244366063
p11,p11\face\43.jpg,130.6095,819.9635,194.0,588.0,240.46917032127007
p11,p11\face\44.jpg,1115.38,676.9414,894.0,466.0,305.7864987413604
p11,p11\face\45.jpg,520.3094,749.227,585.0,797.0,80.41850373009622
p11,p11\face\46.jpg,1482.0815,977.75867,1061.0,673.0,519.7956329173995
p11,p11\face\47.jpg,81.54656,677.0892,23.0,744.0,88.9087104228967
p11,p11\face\48.jpg,345.7234,831.88153,317.0,660.0,174.2650078723494
p11,p11\face\49.jpg,1338.7064,189.74042,1129.0,18.0,271.05636809988437
p11,p11\face\50.jpg,550.9759,277.0932,458.0,113.0,188.60300567594356
p11,p11\face\51.jpg,973.9166,878.2218,880.0,669.0,229.334022225225
p11,p11\face\52.jpg,1253.2152,826.91516,1217.0,700.0,131.98105924715108
p11,p11\face\53.jpg,1021.661,66.3415,864.0,86.0,158.88187804741924
p11,p11\face\54.jpg,343.68335,317.2352,228.0,714.0,413.28555881496754
p11,p11\face\55.jpg,882.1559,796.80975,800.0,715.0,115.94147567307395
p11,p11\face\56.jpg,367.83426,212.74779,534.0,0.0,269.94938761738285
p11,p11\face\57.jpg,359.7138,596.91724,464.0,151.0,457.94955712938514
p11,p11\face\58.jpg,214.59334,308.2141,143.0,293.0,73.19204325138423
p11,p11\face\59.jpg,848.0023,830.0856,727.0,713.0,168.37634557739992
p11,p11\face\60.jpg,1186.0496,134.94116,1117.0,17.0,136.6673367615686
p11,p11\face\61.jpg,1138.8567,159.49696,1066.0,69.0,116.180019258907
p11,p11\face\62.jpg,466.72806,864.2019,446.0,745.0,120.99068597933478
p11,p11\face\63.jpg,1190.5568,679.89764,1016.0,571.0,205.73953876807442
p11,p11\face\64.jpg,526.54474,66.0412,634.0,20.0,116.9034849980423
p11,p11\face\65.jpg,1343.8237,205.37941,1115.0,5.0,304.15818766720713
p11,p11\face\66.jpg,506.71417,334.63733,529.0,231.0,106.00638892155274
p11,p11\face\67.jpg,580.1433,524.69666,473.0,68.0,469.09648860868697
p11,p11\face\68.jpg,161.54475,632.68646,316.0,452.0,237.7057496938179
p11,p11\face\69.jpg,60.827667,495.1048,219.0,285.0,262.98767200194004
p11,p11\face\70.jpg,377.73468,598.9699,131.0,562.0,249.4890325119523
p11,p11\face\71.jpg,241.51778,592.67944,361.0,366.0,256.2412346061812
p11,p11\face\72.jpg,426.4799,284.97623,416.0,139.0,146.3519276222558
p11,p11\face\73.jpg,635.95654,710.0601,802.0,763.0,174.27868643891887
p11,p11\face\74.jpg,83.639755,240.20453,362.0,133.0,298.2905069936018
p11,p11\face\75.jpg,1137.2092,53.840782,907.0,81.0,231.80576796641623
p11,p11\face\76.jpg,931.51715,732.0972,788.0,604.0,192.369618995568
p11,p11\face\77.jpg,43.850006,80.41031,70.0,71.0,27.791655197789364
p11,p11\face\78.jpg,1279.1066,661.428,1198.0,757.0,125.34866217624742
p11,p11\face\79.jpg,1364.9209,146.58792,959.0,31.0,422.0572754378249
p11,p11\face\80.jpg,207.62343,818.1283,165.0,710.0,116.22600978938621
p11,p11\face\81.jpg,823.2888,624.24243,680.0,359.0,301.47178039577767
p11,p11\face\82.jpg,1213.8239,781.1535,1059.0,797.0,155.6326993577346
p11,p11\face\83.jpg,147.33585,357.14966,426.0,360.0,278.6787324815082
p11,p11\face\84.jpg,884.1553,797.5812,686.0,613.0,270.8056844861274
p11,p11\face\85.jpg,870.2191,766.9869,742.0,411.0,378.37388503304504
p11,p11\face\86.jpg,273.28058,569.8782,468.0,30.0,573.9199367072031
p11,p11\face\87.jpg,586.29724,257.12848,540.0,254.0,46.40282236920643
p11,p11\face\88.jpg,870.1546,582.32227,778.0,703.0,151.8406596979215
p11,p11\face\89.jpg,58.885315,502.43274,2.0,486.0,59.21126478089389
p11,p11\face\90.jpg,1136.8666,852.15906,1236.0,707.0,175.7799416617977
p11,p11\face\91.jpg,432.64392,765.55963,398.0,648.0,122.55801798918543
p11,p11\face\92.jpg,842.99915,479.19046,928.0,138.0,351.61922320174705
p11,p11\face\93.jpg,1405.5544,792.6973,1126.0,359.0,515.9884325253813
p11,p11\face\94.jpg,121.76455,831.26166,153.0,773.0,66.10653688365471
p11,p11\face\95.jpg,1021.3002,712.7245,890.0,117.0,610.0224381119108
p11,p11\face\96.jpg,523.0227,317.548,586.0,606.0,295.2468379381903
p11,p11\face\97.jpg,1343.4827,522.539,1143.0,259.0,331.12853905243503
p11,p11\face\98.jpg,346.59045,160.55913,336.0,24.0,136.9691670938208
p11,p11\face\99.jpg,37.129086,459.42096,45.0,323.0,136.6478280334159
p11,p11\face\100.jpg,73.753944,806.0011,60.0,601.0,205.46196994517015
p11,p11\face\101.jpg,298.45547,768.05096,96.0,677.0,221.98760346863966
p11,p11\face\102.jpg,442.3722,350.8697,445.0,201.0,149.89272856988427
p11,p11\face\103.jpg,1247.2882,815.2916,1142.0,580.0,257.77462600593566
p11,p11\face\104.jpg,176.60226,313.1317,238.0,431.0,132.9007721361129
p11,p11\face\105.jpg,621.59863,657.8262,600.0,447.0,211.92964818837876
p11,p11\face\106.jpg,1204.1702,815.85077,1160.0,798.0,47.64088123086227
p11,p11\face\107.jpg,1159.082,498.90686,1067.0,377.0,152.77559625967754
p11,p11\face\108.jpg,542.2263,552.88837,547.0,84.0,468.91265511286855
p11,p11\face\109.jpg,271.22485,852.2516,129.0,699.0,209.07882970604652
p11,p11\face\110.jpg,794.0563,896.9215,878.0,727.0,189.52537346619317
p11,p11\face\111.jpg,701.7683,473.47928,381.0,325.0,353.46627314356317
p11,p11\face\112.jpg,1357.6674,841.4806,1195.0,686.0,225.02196073383593
p11,p11\face\113.jpg,665.97327,232.95917,652.0,538.0,305.3606986008514
p11,p11\face\114.jpg,275.75134,281.57068,278.0,453.0,171.44406772873478
p11,p11\face\115.jpg,598.3036,158.87723,660.0,271.0,127.97641536871159
p11,p11\face\116.jpg,1464.5309,940.5995,1128.0,682.0,424.41340032449494
p11,p11\face\117.jpg,101.35902,355.33038,43.0,64.0,297.1180978373751
p11,p11\face\118.jpg,397.74484,838.6116,273.0,508.0,353.3628181487124
p11,p11\face\119.jpg,1099.4473,878.5961,1084.0,732.0,147.407743923954
p11,p11\face\120.jpg,134.3181,897.3943,217.0,776.0,146.87705450690723
p11,p11\face\121.jpg,460.01163,692.2585,103.0,796.0,371.77897920000805
p11,p11\face\122.jpg,372.06592,346.09927,413.0,156.0,194.4565042143101
p11,p11\face\123.jpg,996.83813,835.31177,950.0,541.0,298.01548040747815
p11,p11\face\124.jpg,65.01686,575.34906,274.0,512.0,218.3736584103037
p11,p11\face\125.jpg,99.14778,284.16,40.0,334.0,77.34652772789804
p11,p11\face\126.jpg,174.05653,870.4895,69.0,599.0,291.1072343226805
p11,p11\face\127.jpg,795.7731,847.9833,597.0,589.0,326.4706270286808
p11,p11\face\128.jpg,650.5464,422.65894,604.0,491.0,82.68656107743567
p11,p11\face\129.jpg,678.47546,712.2296,481.0,451.0,327.47132508053284
p11,p11\face\130.jpg,1214.8546,375.30554,1096.0,540.0,203.1026430004051
p11,p11\face\131.jpg,1322.7764,533.10144,1129.0,173.0,408.92826770107246
p11,p11\face\132.jpg,947.7763,610.7888,972.0,212.0,399.52383768055694
p11,p11\face\133.jpg,162.55414,143.0124,240.0,163.0,79.98353101967304
p11,p11\face\134.jpg,690.464,981.6249,467.0,772.0,306.39639358190885
p11,p11\face\135.jpg,628.53625,630.5612,481.0,644.0,148.14705136493606
p11,p11\face\136.jpg,1336.8776,129.41135,1267.0,120.0,70.50849073427257
p11,p11\face\137.jpg,45.54409,539.8008,90.0,286.0,257.6648289202467
p11,p11\face\138.jpg,811.18604,539.05743,729.0,400.0,161.5286835983009
p11,p11\face\139.jpg,21.646355,756.1594,90.0,623.0,149.67849659770772
p11,p11\face\140.jpg,829.3135,780.09827,733.0,704.0,122.74865547888905
p11,p11\face\141.jpg,87.9927,360.33676,398.0,355.0,310.0532338365462
p11,p11\face\142.jpg,1243.5149,410.04877,1063.0,65.0,389.41530690254075
p11,p11\face\143.jpg,1291.6858,562.9022,1080.0,418.0,256.5297862822171
p11,p11\face\144.jpg,655.78345,228.65094,679.0,148.0,83.92605387798982
p11,p11\face\145.jpg,1344.1417,673.10626,1247.0,638.0,103.2906813016063
p11,p11\face\146.jpg,927.542,509.90048,945.0,217.0,293.420307004304
p11,p11\face\147.jpg,1430.9421,627.78723,1242.0,380.0,311.6049431973119
p11,p11\face\148.jpg,164.29668,69.729805,43.0,137.0,138.70170893864287
p11,p11\face\149.jpg,174.52505,716.025,78.0,407.0,323.74921573264083
p11,p11\face\150.jpg,801.1565,880.81494,891.0,703.0,199.2235121979833
p11,p11\face\151.jpg,769.4366,609.5329,729.0,586.0,46.78583707470937
p11,p11\face\152.jpg,397.01508,806.80554,323.0,732.0,105.23355256731334
p11,p11\face\153.jpg,36.107098,548.06604,62.0,286.0,263.34208681390066
p11,p11\face\154.jpg,1034.9402,492.34818,873.0,541.0,169.09057645792979
p11,p11\face\155.jpg,1581.4175,388.67,1233.0,153.0,420.63653401719637
p11,p11\face\156.jpg,1361.4891,816.103,1100.0,433.0,463.83671695975085
p11,p11\face\157.jpg,1231.2722,390.3374,989.0,107.0,372.794724010413
p11,p11\face\158.jpg,1372.5729,614.7987,1188.0,572.0,189.4699947386129
p11,p11\face\159.jpg,235.93628,374.1153,144.0,463.0,127.877947791048
p11,p11\face\160.jpg,1072.7554,742.96246,1098.0,590.0,155.03163109709257
p11,p11\face\161.jpg,973.73914,801.27875,911.0,255.0,549.8696720587525
p11,p11\face\162.jpg,107.18199,133.61932,109.0,28.0,105.63496624579382
p11,p11\face\163.jpg,389.1137,503.14075,720.0,427.0,339.5337220917828
p11,p11\face\164.jpg,761.65344,259.5019,701.0,193.0,90.0074541183951
p11,p11\face\165.jpg,1396.4984,641.22375,1247.0,579.0,161.93075777164756
p11,p11\face\166.jpg,81.396416,546.31104,14.0,626.0,104.36765505593675
p11,p11\face\167.jpg,952.45984,832.5895,1202.0,638.0,316.44171560494357
p11,p11\face\168.jpg,789.3998,814.098,606.0,793.0,184.60933201967336
p11,p11\face\169.jpg,1098.9368,705.7106,1031.0,483.0,232.8420199405597
p11,p11\face\170.jpg,1427.7587,513.49945,1100.0,451.0,333.664385086272
p11,p11\face\171.jpg,150.70665,706.8406,370.0,625.0,234.06719788342835
p11,p11\face\172.jpg,943.54895,374.5097,1108.0,167.0,264.77239636147874
p11,p11\face\173.jpg,149.76141,698.05566,134.0,440.0,258.5365514535614
p11,p11\face\174.jpg,614.83716,895.4647,878.0,628.0,375.22268388251797
p11,p11\face\175.jpg,117.248055,268.34308,98.0,162.0,108.0709854245116
p11,p11\face\176.jpg,1294.3965,335.43176,1075.0,280.0,226.2907335569665
p11,p11\face\177.jpg,211.5676,707.97125,251.0,464.0,247.13738430021064
p11,p11\face\178.jpg,697.2162,211.24762,815.0,119.0,149.60831673907705
p11,p11\face\179.jpg,777.97705,728.95874,713.0,541.0,198.8730849216404
p11,p11\face\180.jpg,118.72408,170.5683,91.0,483.0,313.6593619079462
p11,p11\face\181.jpg,157.77805,708.15186,281.0,599.0,164.61402535552673
p11,p11\face\182.jpg,525.0508,843.3085,313.0,409.0,483.3108471780868
p11,p11\face\183.jpg,1188.1648,519.9862,1087.0,355.0,193.53232732220732
p11,p11\face\184.jpg,465.8981,351.04187,309.0,430.0,175.64566715585386
p11,p11\face\185.jpg,1174.6586,371.43677,1081.0,191.0,203.29622590877088
p11,p11\face\186.jpg,1250.5765,155.03699,1126.0,111.0,132.1308832654198
p11,p11\face\187.jpg,1014.3152,92.428116,978.0,151.0,68.91631162368239
p11,p11\face\188.jpg,1212.1853,268.91986,1063.0,269.0,149.18532020820615
p11,p11\face\189.jpg,1130.6818,727.5763,1033.0,390.0,351.42493419647957
p11,p11\face\190.jpg,1226.6754,239.30788,807.0,60.0,456.37568474339207
p11,p11\face\191.jpg,1276.6785,739.5841,1262.0,631.0,109.57173378088895
p11,p11\face\192.jpg,846.647,424.8336,765.0,618.0,209.71287104336253
p11,p11\face\193.jpg,723.00574,964.0577,609.0,776.0,219.91589301367011
p11,p11\face\194.jpg,560.90247,410.201,658.0,192.0,238.82964967210415
p11,p11\face\195.jpg,774.003,828.04614,628.0,751.0,165.08476752489915
p11,p11\face\196.jpg,1290.3289,538.43475,1170.0,552.0,121.0910806157394
p11,p11\face\197.jpg,454.92743,655.0786,387.0,374.0,289.1700543149307
p11,p11\face\198.jpg,1199.3813,451.25916,1035.0,369.0,183.81457198764193
p11,p11\face\199.jpg,442.5143,428.2257,484.0,595.0,171.85670357160933
p11,p11\face\200.jpg,298.37573,982.0946,476.0,602.0,419.55009385054365
p11,p11\face\201.jpg,927.3668,904.4453,656.0,656.0,367.9198706919755
p11,p11\face\202.jpg,956.33813,555.8573,790.0,492.0,178.17443392992723
p11,p11\face\203.jpg,923.8906,405.3004,956.0,495.0,95.27343461715863
p11,p11\face\204.jpg,1046.8066,458.34082,800.0,411.0,251.30593282889285
p11,p11\face\205.jpg,280.58585,414.62222,159.0,217.0,232.02943812423888
p11,p11\face\206.jpg,330.02844,312.1762,492.0,59.0,300.5544485821163
p11,p11\face\207.jpg,1425.3818,146.66003,1187.0,83.0,246.73568854140254
p11,p11\face\208.jpg,1557.5383,644.12714,1251.0,624.0,307.19839121079394
p11,p11\face\209.jpg,1023.923,163.51729,818.0,150.0,206.36615100653015
p11,p11\face\210.jpg,70.095436,676.4342,137.0,313.0,369.54112169689586
p11,p11\face\211.jpg,1301.8279,416.24112,1262.0,218.0,202.20238546441533
p11,p11\face\212.jpg,1012.66895,562.2088,907.0,392.0,200.34210974605415
p11,p11\face\213.jpg,1190.6581,82.73653,1112.0,165.0,113.81727921047401
p11,p11\face\214.jpg,520.52783,542.7311,641.0,329.0,245.34570635126263
p11,p11\face\215.jpg,485.5824,100.10259,634.0,186.0,171.4822159602126
p11,p11\face\216.jpg,351.38556,377.37466,246.0,633.0,276.4967082760661
p11,p11\face\217.jpg,320.74774,279.05035,515.0,26.0,319.0116328208111
p11,p11\face\218.jpg,240.68503,188.39944,383.0,2.0,234.517173544924
p11,p11\face\219.jpg,84.87134,443.13806,415.0,394.0,333.7656012271187
p11,p11\face\220.jpg,1200.7446,106.78424,1122.0,113.0,78.98957234383853
p11,p11\face\221.jpg,116.57728,789.79065,270.0,773.0,154.33877991086686
p11,p11\face\222.jpg,973.4132,301.1752,719.0,272.0,256.08059949457316
p11,p11\face\223.jpg,506.34274,379.55618,468.0,231.0,153.42459212508925
p11,p11\face\224.jpg,447.3708,477.27417,329.0,211.0,291.3993313521841
p11,p11\face\225.jpg,895.98926,659.0074,1185.0,329.0,438.67082618975246
p11,p11\face\226.jpg,115.45757,539.84705,158.0,370.0,175.09390895495196
p11,p11\face\227.jpg,1252.5256,708.28827,1127.0,674.0,130.1244371385521
p11,p11\face\228.jpg,1331.3396,184.8906,1041.0,258.0,299.40285621967604
p11,p11\face\229.jpg,329.13818,210.0911,386.0,245.0,66.72254087591014
p11,p11\face\230.jpg,8.806616,223.85713,106.0,25.0,221.33846218800292
p11,p11\face\231.jpg,149.68889,805.71954,300.0,552.0,294.9017315140757
p11,p11\face\232.jpg,359.69745,935.69336,370.0,676.0,259.89763609929196
p11,p11\face\233.jpg,684.583,805.41296,748.0,611.0,204.4947852330225
p11,p11\face\234.jpg,373.45456,867.10815,267.0,630.0,259.9093141126343
p11,p11\face\235.jpg,427.27502,837.06604,359.0,563.0,282.4423337161057
p11,p11\face\236.jpg,0.68728256,446.37872,3.0,98.0,348.38640320411474
p11,p11\face\237.jpg,440.97385,787.17365,449.0,600.0,187.34564479859145
p11,p11\face\238.jpg,871.6289,228.7322,784.0,51.0,198.16043649969586
p11,p11\face\239.jpg,447.26273,674.15625,307.0,468.0,249.34721023103506
p11,p11\face\240.jpg,197.15477,806.4882,199.0,613.0,193.4970223446604
p11,p11\face\241.jpg,1110.4463,825.38403,990.0,637.0,223.59752136931215
p11,p11\face\242.jpg,139.97093,655.9903,4.0,645.0,136.41437189451483
p11,p11\face\243.jpg,819.57715,143.95244,595.0,29.0,252.28744921468052
p11,p11\face\244.jpg,1498.104,180.60658,1253.0,156.0,246.33606522645036
p11,p11\face\245.jpg,82.337036,118.41168,246.0,104.0,164.29626797914491
p11,p11\face\246.jpg,573.0524,92.65628,812.0,246.0,283.91941528363293
p11,p11\face\247.jpg,556.62604,945.42773,518.0,698.0,250.42455357103066
p11,p11\face\248.jpg,1224.273,795.88995,954.0,292.0,571.7976587045456
p11,p11\face\249.jpg,884.68713,760.94653,579.0,796.0,307.69037551977476
p11,p11\face\250.jpg,989.9708,244.83511,737.0,8.0,346.53298454115446
p11,p11\face\251.jpg,416.48914,532.41296,619.0,252.0,345.8931599858546
p11,p11\face\252.jpg,857.9455,916.1032,718.0,530.0,410.68289165729806
p11,p11\face\253.jpg,426.12708,809.4734,389.0,699.0,116.54522325046187
p11,p11\face\254.jpg,1125.3745,689.25354,1106.0,400.0,289.90168053152087
p11,p11\face\255.jpg,1239.9856,783.9606,1106.0,552.0,267.876545725825
p11,p11\face\256.jpg,86.99411,307.0818,56.0,75.0,234.14225109962533
p11,p11\face\257.jpg,1246.2706,520.2385,729.0,382.0,535.4239558518091
p11,p11\face\258.jpg,1381.6226,204.7144,1115.0,258.0,271.89508546496387
p11,p11\face\259.jpg,895.03174,602.7713,764.0,383.0,255.86860336410953
p11,p11\face\260.jpg,60.754406,549.6135,194.0,412.0,191.5512129627479
p11,p11\face\261.jpg,616.7291,829.8916,546.0,569.0,270.3091546035761
p11,p11\face\262.jpg,1044.4159,709.7462,1035.0,520.0,189.97969669480474
p11,p11\face\263.jpg,357.5672,449.72482,297.0,211.0,246.28830603075738
p11,p11\face\264.jpg,1314.3687,289.3221,1114.0,391.0,224.69088140710116
p11,p11\face\265.jpg,52.11668,192.86066,200.0,305.0,185.59285285605694
p11,p11\face\266.jpg,1259.5675,71.38167,1063.0,227.0,250.71069295604445
p11,p11\face\267.jpg,1303.9475,513.8004,1240.0,326.0,198.38921656682854
p11,p11\face\268.jpg,510.8654,280.8954,620.0,175.0,152.0664174382365
p11,p11\face\269.jpg,289.80792,748.6079,382.0,566.0,204.56057133218513
p11,p11\face\270.jpg,424.2317,126.00447,573.0,339.0,259.8058920858032
p11,p11\face\271.jpg,505.2133,486.87045,444.0,314.0,183.388281301587
p11,p11\face\272.jpg,631.81256,528.62244,703.0,376.0,168.40800994162956
p11,p11\face\273.jpg,55.27226,120.47839,44.0,175.0,55.67467278263182
p11,p11\face\274.jpg,522.25073,675.66394,503.0,611.0,67.46863058697167
p11,p11\face\275.jpg,709.83545,788.37244,728.0,748.0,44.27058302625316
p11,p11\face\276.jpg,266.34445,907.93854,125.0,790.0,184.08626756564433
p11,p11\face\277.jpg,338.13373,318.56168,629.0,122.0,351.0550949459358
p11,p11\face\278.jpg,951.9491,848.66656,1007.0,686.0,171.72947816806234
p11,p11\face\279.jpg,490.51324,751.7657,375.0,586.0,202.0434861917107
p11,p11\face\280.jpg,977.02563,971.3133,740.0,579.0,458.35671152498685
p11,p11\face\281.jpg,1019.1068,286.3571,801.0,206.0,232.4389032627714
p11,p11\face\282.jpg,98.622574,294.03485,53.0,240.0,70.7190537996126
p11,p11\face\283.jpg,108.37409,147.95604,260.0,337.0,242.33867862198557
p11,p11\face\284.jpg,1121.4722,728.22046,951.0,700.0,172.79222869352373
p11,p11\face\285.jpg,69.6974,199.15115,150.0,413.0,228.42906106163463
p11,p11\face\286.jpg,305.21298,552.3899,635.0,245.0,450.8303796884145
p11,p11\face\287.jpg,1212.3108,777.40295,1149.0,798.0,66.57698272606119
p11,p11\face\288.jpg,382.32703,570.34534,415.0,518.0,61.705407972453074
p11,p11\face\289.jpg,79.49559,797.7976,79.0,699.0,98.79885065437249
p11,p11\face\290.jpg,735.9221,588.2056,772.0,351.0,239.93357642012091
p11,p11\face\291.jpg,93.11322,619.17346,49.0,563.0,71.42432416222957
p11,p11\face\292.jpg,81.19575,386.3663,204.0,189.0,232.4528850111351
p11,p11\face\293.jpg,911.39136,729.29333,739.0,695.0,175.76920236491944
p11,p11\face\294.jpg,416.7132,713.35583,268.0,354.0,388.91160226329066
p11,p11\face\295.jpg,1242.6497,92.672806,1164.0,177.0,115.3119410555559
p11,p11\face\296.jpg,309.47888,744.1656,392.0,360.0,392.9286671903693
p11,p11\face\297.jpg,994.8142,831.36725,933.0,489.0,347.9027679359565
p11,p11\face\298.jpg,-11.916309,429.45474,91.0,312.0,156.1646016627968
p11,p11\face\299.jpg,714.2196,256.72754,645.0,108.0,164.04643969010726
p11,p11\face\300.jpg,1249.1809,227.50153,1051.0,26.0,282.62790246187654
p11,p11\face\301.jpg,1042.9578,555.444,884.0,489.0,172.2857251595442
p11,p11\face\302.jpg,40.431618,597.23334,126.0,547.0,99.22366621678519
p11,p11\face\303.jpg,392.99615,607.2561,456.0,288.0,325.4134989709247
p11,p11\face\304.jpg,1448.1658,308.03897,1269.0,191.0,214.00582278877366
p11,p11\face\305.jpg,52.5724,629.1788,74.0,488.0,142.79561579623163
p11,p11\face\306.jpg,1200.0981,786.15295,1116.0,766.0,86.47912839776717
p11,p11\face\307.jpg,661.9293,189.16368,645.0,355.0,166.69819167997895
p11,p11\face\308.jpg,47.059082,425.54657,34.0,694.0,268.77087128258523
p11,p11\face\309.jpg,246.50706,868.5238,390.0,799.0,159.4483654666927
p11,p11\face\310.jpg,1312.8661,459.72437,1073.0,455.0,239.91261429945695
p11,p11\face\311.jpg,1008.65674,330.93692,833.0,165.0,241.6409558880696
p11,p11\face\312.jpg,692.00745,466.1217,546.0,377.0,171.05803565603108
p11,p11\face\313.jpg,1326.7058,624.61816,1145.0,384.0,301.51965369192766
p11,p11\face\314.jpg,1416.666,715.1383,1208.0,674.0,212.68255026564827
p11,p11\face\315.jpg,491.90118,149.84422,578.0,116.0,92.51182356866607
p11,p11\face\316.jpg,580.1356,270.9109,660.0,79.0,207.86560411717952
p11,p11\face\317.jpg,573.938,876.0134,543.0,793.0,88.59112926017903
p11,p11\face\318.jpg,155.10605,662.4062,175.0,517.0,146.76078670961465
p11,p11\face\319.jpg,877.18933,273.08527,751.0,48.0,258.0448119997765
p11,p11\face\320.jpg,873.52435,865.14294,534.0,796.0,346.4932020437053
p11,p11\face\321.jpg,1017.3627,323.08612,907.0,110.0,239.97002579749415
p11,p11\face\322.jpg,652.8329,919.7005,557.0,767.0,180.28140979798778
p11,p11\face\323.jpg,449.85907,170.05347,341.0,156.0,109.76245658238521
p11,p11\face\324.jpg,428.56396,852.4453,306.0,737.0,168.3732368133368
p11,p11\face\325.jpg,1658.1157,208.37039,1226.0,19.0,471.78929685294895
p11,p11\face\326.jpg,924.9326,126.10948,798.0,441.0,339.51129859696863
p11,p11\face\327.jpg,361.6513,644.8694,381.0,621.0,30.72652773803017
p11,p11\face\328.jpg,1032.685,864.9291,1048.0,595.0,270.3631816649597
p11,p11\face\329.jpg,520.2857,497.8825,285.0,453.0,239.52829621466438
p11,p11\face\330.jpg,304.29645,430.37,109.0,345.0,213.14018457637218
p11,p11\face\331.jpg,69.79376,750.6864,120.0,534.0,222.42676112037418
p11,p11\face\332.jpg,410.21906,624.1114,88.0,750.0,345.93794602500606
p11,p11\face\333.jpg,146.11732,150.36511,190.0,202.0,67.76319492126608
p11,p11\face\334.jpg,1049.0665,458.0147,917.0,344.0,174.47326980084944
p11,p11\face\335.jpg,96.51617,490.18832,233.0,130.0,385.1797672840566
p11,p11\face\336.jpg,1103.2129,653.78467,947.0,442.0,263.1638480823306
p11,p11\face\337.jpg,176.70348,764.68274,476.0,707.0,304.80435579646826
p11,p11\face\338.jpg,472.48126,588.1918,622.0,513.0,167.3608563852372
p11,p11\face\339.jpg,97.58746,923.9269,23.0,706.0,230.3376088755373
p11,p11\face\340.jpg,1287.4174,709.6299,829.0,520.0,496.0906860141601
p11,p11\face\341.jpg,450.19913,209.29614,455.0,322.0,112.80606370143629
p11,p11\face\342.jpg,242.44876,612.3087,361.0,564.0,128.01612752403503
p11,p11\face\343.jpg,311.98447,175.71117,455.0,55.0,187.14868128375898
p11,p11\face\344.jpg,768.78174,200.13254,714.0,224.0,59.75528913893836
p11,p11\face\345.jpg,683.9199,686.0137,578.0,796.0,152.69585271872972
