subjcet,name,x,y,labelx,labely,error
p11,p11\face\61.jpg,1183.2625,162.62514,1066.0,69.0,150.05381847024086
p11,p11\face\62.jpg,504.11774,835.5244,446.0,745.0,107.5748195298277
p11,p11\face\63.jpg,1179.7356,729.9617,1016.0,571.0,228.20638959065104
p11,p11\face\64.jpg,595.9682,91.47099,634.0,20.0,80.9599932547706
p11,p11\face\65.jpg,1386.2983,264.85043,1115.0,5.0,375.66611671802394
p11,p11\face\66.jpg,502.62018,398.00568,529.0,231.0,169.07628756163592
p11,p11\face\67.jpg,650.03894,449.8313,473.0,68.0,420.8775616197661
p11,p11\face\68.jpg,203.10912,654.2101,316.0,452.0,231.58857815369478
p11,p11\face\69.jpg,82.72932,488.92224,219.0,285.0,245.2630921581965
p11,p11\face\70.jpg,443.15375,620.193,131.0,562.0,317.53170363366866
p11,p11\face\71.jpg,321.99384,565.1383,361.0,366.0,202.9225144605694
p11,p11\face\72.jpg,506.95703,280.34647,416.0,139.0,168.08333010556103
p11,p11\face\73.jpg,654.1044,699.08704,802.0,763.0,161.11481736637384
p11,p11\face\74.jpg,155.21956,267.82114,362.0,133.0,246.84993543649145
p11,p11\face\75.jpg,1109.8492,102.895645,907.0,81.0,204.02753337478742
p11,p11\face\76.jpg,914.0934,701.55225,788.0,604.0,159.42390181133442
p11,p11\face\77.jpg,72.51053,73.55206,70.0,71.0,3.579913229716581
p11,p11\face\78.jpg,1113.0757,595.53577,1198.0,757.0,182.43585131149524
p11,p11\face\79.jpg,1316.9496,165.6081,959.0,31.0,382.42286804007944
p11,p11\face\80.jpg,236.58704,807.58136,165.0,710.0,121.02407269578643
p11,p11\face\81.jpg,788.51996,627.8578,680.0,359.0,289.9328990257918
p11,p11\face\82.jpg,1111.1118,779.6299,1059.0,797.0,54.930522523343065
p11,p11\face\83.jpg,238.23239,351.0309,426.0,360.0,187.9817041463078
p11,p11\face\84.jpg,846.8955,831.6959,686.0,613.0,271.5055679677675
p11,p11\face\85.jpg,822.49457,766.6795,742.0,411.0,364.67421248286803
p11,p11\face\86.jpg,312.5629,553.0679,468.0,30.0,545.6745252437573
p11,p11\face\87.jpg,579.87787,332.12964,540.0,254.0,87.7182100535573
p11,p11\face\88.jpg,973.09375,525.77484,778.0,703.0,263.5722446028792
p11,p11\face\89.jpg,79.11655,496.30945,2.0,486.0,77.80261295118082
p11,p11\face\90.jpg,1052.1644,829.2339,1236.0,707.0,220.76376655828284
p11,p11\face\91.jpg,411.80325,765.28906,398.0,648.0,118.09849653070313
p11,p11\face\92.jpg,946.6592,481.37997,928.0,138.0,343.8865637823031
p11,p11\face\93.jpg,1449.0725,761.6312,1126.0,359.0,516.2245151094628
p11,p11\face\94.jpg,110.94387,835.0819,153.0,773.0,74.98587432080959
p11,p11\face\95.jpg,1044.5503,726.90784,890.0,117.0,629.18466585733
p11,p11\face\96.jpg,542.139,309.36972,586.0,606.0,299.85548602618564
p11,p11\face\97.jpg,1388.8624,538.0569,1143.0,259.0,371.9154179716135
p11,p11\face\98.jpg,432.4432,164.7997,336.0,24.0,170.66296509861183
p11,p11\face\99.jpg,51.463463,481.39514,45.0,323.0,158.5269594580051
p11,p11\face\100.jpg,95.63963,809.0971,60.0,601.0,211.12695195959705
p11,p11\face\101.jpg,436.6952,760.75586,96.0,677.0,350.8393618345866
p11,p11\face\102.jpg,397.0326,425.95728,445.0,201.0,230.0144526709137
p11,p11\face\103.jpg,1225.1206,775.23016,1142.0,580.0,212.18824558042795
p11,p11\face\104.jpg,210.47888,368.3,238.0,431.0,68.47410907256297
p11,p11\face\105.jpg,716.4357,571.6619,600.0,447.0,170.58099249330215
p11,p11\face\106.jpg,1177.1382,758.24963,1160.0,798.0,43.28751646873784
p11,p11\face\107.jpg,1138.5261,552.6269,1067.0,377.0,189.63330156515232
p11,p11\face\108.jpg,586.51904,551.0321,547.0,84.0,468.7011141175152
p11,p11\face\109.jpg,209.27048,821.25867,129.0,699.0,146.25502128132217
p11,p11\face\110.jpg,723.34753,878.3395,878.0,727.0,216.38166150924158
p11,p11\face\111.jpg,722.23193,543.0412,381.0,325.0,404.9459261741004
p11,p11\face\112.jpg,1395.6235,860.2404,1195.0,686.0,265.72454017271343
p11,p11\face\113.jpg,679.5458,257.96396,652.0,538.0,281.38756358002036
p11,p11\face\114.jpg,338.38922,198.05762,278.0,453.0,261.99709266039577
p11,p11\face\115.jpg,613.8369,195.37665,660.0,271.0,88.59978484736857
p11,p11\face\116.jpg,1354.8162,927.8275,1128.0,682.0,334.479796661921
p11,p11\face\117.jpg,126.88735,341.51398,43.0,64.0,289.91566661703536
p11,p11\face\118.jpg,430.1698,790.8978,273.0,508.0,323.62559144403275
p11,p11\face\119.jpg,1161.4177,871.88477,1084.0,732.0,159.87886649937508
p11,p11\face\120.jpg,163.94856,835.42377,217.0,776.0,79.65952021043216
p11,p11\face\121.jpg,567.6507,625.1198,103.0,796.0,495.0760673876288
p11,p11\face\122.jpg,355.37082,380.22714,413.0,156.0,231.5144349576285
p11,p11\face\123.jpg,976.9375,819.98535,950.0,541.0,280.28280918565093
p11,p11\face\124.jpg,90.30032,577.39014,274.0,512.0,194.9908751871482
p11,p11\face\125.jpg,166.67072,242.96207,40.0,334.0,155.99158631157002
p11,p11\face\126.jpg,220.97789,852.9097,69.0,599.0,295.91794417963234
p11,p11\face\127.jpg,780.69696,870.16846,597.0,589.0,335.8575311795166
p11,p11\face\128.jpg,749.76715,394.4193,604.0,491.0,174.85963120457507
p11,p11\face\129.jpg,700.5343,710.01697,481.0,451.0,339.536586762016
p11,p11\face\130.jpg,1155.6282,399.91702,1096.0,540.0,152.24572166607837
p11,p11\face\131.jpg,1291.7417,449.28278,1129.0,173.0,320.65094924231863
p11,p11\face\132.jpg,993.52136,565.85626,972.0,212.0,354.51012635395904
p11,p11\face\133.jpg,182.53926,186.1929,240.0,163.0,61.96488696670781
p11,p11\face\134.jpg,661.212,991.9612,467.0,772.0,293.4300917595194
p11,p11\face\135.jpg,687.67004,625.09015,481.0,644.0,207.53334634161808
p11,p11\face\136.jpg,1303.6675,183.35883,1267.0,120.0,73.20413052937997
p11,p11\face\137.jpg,70.4543,535.461,90.0,286.0,250.22554669487687
p11,p11\face\138.jpg,746.36664,578.52606,729.0,400.0,179.36876622443216
p11,p11\face\139.jpg,35.738953,756.6912,90.0,623.0,144.28307408961732
p11,p11\face\140.jpg,869.29785,758.72125,733.0,704.0,146.87246008442153
p11,p11\face\141.jpg,151.86751,350.79886,398.0,355.0,246.16833988655
p11,p11\face\142.jpg,1226.0449,464.75372,1063.0,65.0,431.7252453818285
p11,p11\face\143.jpg,1172.5522,588.8058,1080.0,418.0,194.2692336842095
p11,p11\face\144.jpg,787.6872,310.7721,679.0,148.0,195.72342771433878
p11,p11\face\145.jpg,1294.291,642.72906,1247.0,638.0,47.52687870267466
p11,p11\face\146.jpg,1034.8,447.42636,945.0,217.0,247.30620569447908
p11,p11\face\147.jpg,1452.7048,713.94434,1242.0,380.0,394.8611702231558
p11,p11\face\148.jpg,151.55414,103.13313,43.0,137.0,113.71440462981153
p11,p11\face\149.jpg,205.06755,703.79065,78.0,407.0,322.8480316844134
p11,p11\face\150.jpg,736.14496,870.874,891.0,703.0,228.38952129530813
p11,p11\face\151.jpg,674.5427,556.0714,729.0,586.0,62.13948169679946
p11,p11\face\152.jpg,421.1739,775.87195,323.0,732.0,107.53074142570811
p11,p11\face\153.jpg,52.269684,537.8367,62.0,286.0,252.0245756245807
p11,p11\face\154.jpg,1037.374,497.05896,873.0,541.0,170.14592197765128
p11,p11\face\155.jpg,1523.6777,398.9157,1233.0,153.0,380.746737510645
p11,p11\face\156.jpg,1326.9829,858.63477,1100.0,433.0,482.37556685636554
p11,p11\face\157.jpg,1185.7085,383.15018,989.0,107.0,339.0474247800741
p11,p11\face\158.jpg,1266.9946,628.6513,1188.0,572.0,97.20864922616197
p11,p11\face\159.jpg,197.69775,425.89246,144.0,463.0,65.27188105939072
p11,p11\face\160.jpg,1103.0088,719.2982,1098.0,590.0,129.39519769875542
p11,p11\face\161.jpg,955.52356,841.7803,911.0,255.0,588.4670232901756
p11,p11\face\162.jpg,136.87558,139.4352,109.0,28.0,114.8688407965254
p11,p11\face\163.jpg,357.55872,572.45496,720.0,427.0,390.53915056623964
p11,p11\face\164.jpg,804.0556,245.71068,701.0,193.0,115.75350122944445
p11,p11\face\165.jpg,1374.2036,653.148,1247.0,579.0,147.23683488473597
p11,p11\face\166.jpg,81.33123,502.82248,14.0,626.0,140.37875662827335
p11,p11\face\167.jpg,936.3445,811.8073,1202.0,638.0,317.4615503293273
p11,p11\face\168.jpg,905.9155,790.47894,606.0,793.0,299.9261237163245
p11,p11\face\169.jpg,1149.7732,722.8617,1031.0,483.0,267.65780975902794
p11,p11\face\170.jpg,1387.685,529.2988,1100.0,451.0,298.14995964698704
p11,p11\face\171.jpg,158.30185,679.2587,370.0,625.0,218.54087325086354
p11,p11\face\172.jpg,1000.4158,344.53067,1108.0,167.0,207.58493178997844
p11,p11\face\173.jpg,97.580154,687.39014,134.0,440.0,250.05656391354736
p11,p11\face\174.jpg,773.9596,912.3856,878.0,628.0,302.81939491634284
p11,p11\face\175.jpg,141.96082,274.99188,98.0,162.0,121.24239666882208
p11,p11\face\176.jpg,1187.9453,419.29047,1075.0,280.0,179.32784658970286
p11,p11\face\177.jpg,201.17403,692.0461,251.0,464.0,233.4258865919759
p11,p11\face\178.jpg,640.2124,253.218,815.0,119.0,220.37508862732193
p11,p11\face\179.jpg,815.39233,734.89294,713.0,541.0,219.26847484875705
p11,p11\face\180.jpg,134.09378,159.08931,91.0,483.0,326.76477587096196
p11,p11\face\181.jpg,182.35928,699.75507,281.0,599.0,141.0020362219993
p11,p11\face\182.jpg,507.12064,866.251,313.0,409.0,496.75072345191404
p11,p11\face\183.jpg,1187.2916,513.64197,1087.0,355.0,187.68506491926843
p11,p11\face\184.jpg,528.66956,350.4873,309.0,430.0,233.6171748288212
p11,p11\face\185.jpg,1167.0981,403.8014,1081.0,191.0,229.55897764790205
p11,p11\face\186.jpg,1337.2863,239.53665,1126.0,111.0,247.31266584528177
p11,p11\face\187.jpg,1084.8525,148.85207,978.0,151.0,106.87412280341766
p11,p11\face\188.jpg,1168.0173,333.78296,1063.0,269.0,123.3915420774455
p11,p11\face\189.jpg,1171.7825,710.88025,1033.0,390.0,349.6064975440245
p11,p11\face\190.jpg,1265.8394,299.96072,807.0,60.0,517.7979214906139
p11,p11\face\191.jpg,1131.5967,714.4135,1262.0,631.0,154.7993534991345
p11,p11\face\192.jpg,869.39355,514.5936,765.0,618.0,146.938397221846
p11,p11\face\193.jpg,762.9232,919.1014,609.0,776.0,210.1674555562778
p11,p11\face\194.jpg,628.0238,356.0209,658.0,192.0,166.73760729811377
p11,p11\face\195.jpg,779.7662,835.27124,628.0,751.0,173.5932408858421
p11,p11\face\196.jpg,1244.0735,558.77045,1170.0,552.0,74.38225739276639
p11,p11\face\197.jpg,435.20065,698.13477,387.0,374.0,327.6990211115987
p11,p11\face\198.jpg,1237.2083,473.85425,1035.0,369.0,227.77750074085455
p11,p11\face\199.jpg,471.27567,449.35034,484.0,595.0,146.20441330120647
p11,p11\face\200.jpg,306.81696,1004.7942,476.0,602.0,436.8822066644509
p11,p11\face\201.jpg,906.0177,870.86597,656.0,656.0,329.66078683246513
p11,p11\face\202.jpg,922.2002,578.5519,790.0,492.0,158.0130408977373
p11,p11\face\203.jpg,931.56805,424.56897,956.0,495.0,74.5483045215064
p11,p11\face\204.jpg,1016.72186,485.04596,800.0,411.0,229.02220825719064
p11,p11\face\205.jpg,279.05994,407.31396,159.0,217.0,225.01954776196666
p11,p11\face\206.jpg,363.31982,342.003,492.0,59.0,310.88467516106357
p11,p11\face\207.jpg,1320.0344,206.72856,1187.0,83.0,181.67805057986504
p11,p11\face\208.jpg,1591.938,614.09546,1251.0,624.0,341.08182669265744
p11,p11\face\209.jpg,976.1431,201.83742,818.0,150.0,166.42224981767012
p11,p11\face\210.jpg,91.70804,649.9003,137.0,313.0,339.9311626086964
p11,p11\face\211.jpg,1306.814,450.16162,1262.0,218.0,236.44727213482503
p11,p11\face\212.jpg,1054.0795,606.4126,907.0,392.0,260.00987060590603
p11,p11\face\213.jpg,1147.1467,155.77048,1112.0,165.0,36.3383621328755
p11,p11\face\214.jpg,558.74817,614.3762,641.0,329.0,296.99318700098155
p11,p11\face\215.jpg,508.40604,133.22342,634.0,186.0,136.23219493754036
p11,p11\face\216.jpg,317.19797,488.35388,246.0,633.0,161.2192618474139
p11,p11\face\217.jpg,356.95007,326.81036,515.0,26.0,339.80384966918785
p11,p11\face\218.jpg,336.5225,186.22585,383.0,2.0,189.998211340265
p11,p11\face\219.jpg,147.95586,485.29694,415.0,394.0,282.21924655310096
p11,p11\face\220.jpg,1131.7382,112.00242,1122.0,113.0,9.789122122349355
p11,p11\face\221.jpg,134.0601,742.4828,270.0,773.0,139.32320366014054
p11,p11\face\222.jpg,955.6163,292.09186,719.0,272.0,237.4677774193796
p11,p11\face\223.jpg,552.5428,329.28226,468.0,231.0,129.6413698077315
p11,p11\face\224.jpg,518.05493,437.35498,329.0,211.0,294.9209110083583
p11,p11\face\225.jpg,901.0145,665.08905,1185.0,329.0,440.0040837878667
p11,p11\face\226.jpg,172.56989,547.1694,158.0,370.0,177.76745365258793
p11,p11\face\227.jpg,1298.9237,701.1035,1127.0,674.0,174.0470033496699
p11,p11\face\228.jpg,1306.5825,210.50581,1041.0,258.0,269.79579951789464
p11,p11\face\229.jpg,384.22787,282.60544,386.0,245.0,37.647168899823996
p11,p11\face\230.jpg,29.579172,193.49771,106.0,25.0,185.01789398258214
p11,p11\face\231.jpg,117.2328,827.09094,300.0,552.0,330.27091152567465
p11,p11\face\232.jpg,389.13763,917.58704,370.0,676.0,242.3438608155775
p11,p11\face\233.jpg,698.10394,748.8275,748.0,611.0,146.58117551590655
p11,p11\face\234.jpg,352.9931,871.9158,267.0,630.0,256.74511619016243
p11,p11\face\235.jpg,379.84384,786.13,359.0,563.0,224.10146104778076
p11,p11\face\236.jpg,24.582989,437.4149,3.0,98.0,340.1004217506941
p11,p11\face\237.jpg,454.03436,760.9595,449.0,600.0,161.03818452466484
p11,p11\face\238.jpg,923.09076,241.14563,784.0,51.0,235.58777889037452
p11,p11\face\239.jpg,512.7655,695.0896,307.0,468.0,306.4459577152226
p11,p11\face\240.jpg,188.77814,811.05225,199.0,613.0,198.3158583863126
p11,p11\face\241.jpg,1122.207,791.0077,990.0,637.0,202.97061440637165
p11,p11\face\242.jpg,118.67204,636.5299,4.0,645.0,114.98443338937231
p11,p11\face\243.jpg,912.4148,149.49649,595.0,29.0,339.51664861608776
p11,p11\face\244.jpg,1450.5894,183.84048,1253.0,156.0,199.5410946083538
p11,p11\face\245.jpg,116.34286,119.14093,246.0,104.0,130.53819633779608
p11,p11\face\246.jpg,676.2369,222.09796,812.0,246.0,137.85112128896523
p11,p11\face\247.jpg,595.6288,929.2621,518.0,698.0,243.94339283171823
p11,p11\face\248.jpg,1250.8467,768.4756,954.0,292.0,561.379495083317
p11,p11\face\249.jpg,838.7694,763.00916,579.0,796.0,261.8559658953754
p11,p11\face\250.jpg,1044.8876,288.00653,737.0,8.0,416.1711261608619
p11,p11\face\251.jpg,501.28345,545.4076,619.0,252.0,316.141112677551
p11,p11\face\252.jpg,817.973,913.69836,718.0,530.0,396.50857099815636
p11,p11\face\253.jpg,422.8316,813.8949,389.0,699.0,119.77234672102948
p11,p11\face\254.jpg,1120.375,662.9199,1106.0,400.0,263.31259642770607
p11,p11\face\255.jpg,1269.8369,754.71796,1106.0,552.0,260.6474810448012
p11,p11\face\256.jpg,173.05925,326.4481,56.0,75.0,277.36078996949084
p11,p11\face\257.jpg,1260.4454,525.1327,729.0,382.0,550.3827929268865
p11,p11\face\258.jpg,1402.6013,217.85672,1115.0,258.0,290.3893937457083
p11,p11\face\259.jpg,880.0226,654.6986,764.0,383.0,295.4342143354422
p11,p11\face\260.jpg,64.06898,584.2553,194.0,412.0,215.76367823095248
p11,p11\face\261.jpg,681.9204,807.7058,546.0,569.0,274.6904081188493
p11,p11\face\262.jpg,1109.2131,762.1861,1035.0,520.0,253.3015896367411
p11,p11\face\263.jpg,314.9329,528.0236,297.0,211.0,317.53041192931425
p11,p11\face\264.jpg,1292.4194,324.7425,1114.0,391.0,190.32485592073886
p11,p11\face\265.jpg,71.13341,178.71164,200.0,305.0,180.43101066439493
p11,p11\face\266.jpg,1276.7556,119.704155,1063.0,227.0,239.1732913208538
p11,p11\face\267.jpg,1282.0316,539.3989,1240.0,326.0,217.49886853153973
p11,p11\face\268.jpg,577.7802,351.77502,620.0,175.0,181.746862077451
p11,p11\face\269.jpg,337.32938,770.98535,382.0,566.0,209.79623670957494
p11,p11\face\270.jpg,445.79517,110.66378,573.0,339.0,261.3780637075346
p11,p11\face\271.jpg,480.6089,566.78345,444.0,314.0,255.4206013495192
p11,p11\face\272.jpg,656.7007,510.0893,703.0,376.0,141.8575567470764
p11,p11\face\273.jpg,60.194744,152.25554,44.0,175.0,27.920963453923157
p11,p11\face\274.jpg,650.0359,614.2672,503.0,611.0,147.07218147052828
p11,p11\face\275.jpg,720.0343,783.2047,728.0,748.0,36.09465468292622
p11,p11\face\276.jpg,286.67648,827.6223,125.0,790.0,165.99615841752183
p11,p11\face\277.jpg,385.78027,382.58276,629.0,122.0,356.45365889200804
p11,p11\face\278.jpg,975.0974,829.4932,1007.0,686.0,146.99687098072872
p11,p11\face\279.jpg,448.81866,790.6946,375.0,586.0,217.5984062585248
p11,p11\face\280.jpg,1028.3759,907.87646,740.0,579.0,437.40182827121333
p11,p11\face\281.jpg,1044.3383,319.55045,801.0,206.0,268.5278587735358
p11,p11\face\282.jpg,134.80058,345.50024,53.0,240.0,133.49770304671912
p11,p11\face\283.jpg,135.84557,149.1506,260.0,337.0,225.17042156997442
p11,p11\face\284.jpg,1008.80365,719.1693,951.0,700.0,60.89929691904805
p11,p11\face\285.jpg,74.020836,210.4143,150.0,413.0,216.3649622166214
p11,p11\face\286.jpg,277.4473,572.2313,635.0,245.0,484.6898815221956
p11,p11\face\287.jpg,1222.1543,794.2772,1149.0,798.0,73.24896010354004
p11,p11\face\288.jpg,390.23688,657.5314,415.0,518.0,141.71173838773908
p11,p11\face\289.jpg,98.31502,790.4159,79.0,699.0,93.43412410289402
p11,p11\face\290.jpg,764.9123,600.93414,772.0,351.0,250.03461479113247
p11,p11\face\291.jpg,86.729416,616.3856,49.0,563.0,65.37226631473779
p11,p11\face\292.jpg,104.44343,335.02698,204.0,189.0,176.73536891352563
p11,p11\face\293.jpg,846.91473,705.2273,739.0,695.0,108.39828181295125
p11,p11\face\294.jpg,364.88684,719.4458,268.0,354.0,378.0710292061533
p11,p11\face\295.jpg,1215.9314,148.9988,1164.0,177.0,58.99947033660556
p11,p11\face\296.jpg,317.3745,694.7868,392.0,360.0,343.0031545955518
p11,p11\face\297.jpg,982.37115,813.1388,933.0,489.0,327.87721596658713
p11,p11\face\298.jpg,1.7114525,439.42218,91.0,312.0,155.59195181226437
p11,p11\face\299.jpg,793.4791,291.4526,645.0,108.0,236.01040264414195
p11,p11\face\300.jpg,1263.8025,255.25006,1051.0,26.0,312.79463610330663
p11,p11\face\301.jpg,951.0092,661.2442,884.0,489.0,184.81964392685643
p11,p11\face\302.jpg,55.092003,575.4728,126.0,547.0,76.41101403859426
p11,p11\face\303.jpg,473.46777,658.3815,456.0,288.0,370.7931532539402
p11,p11\face\304.jpg,1422.7065,316.2694,1269.0,191.0,198.2879850116996
p11,p11\face\305.jpg,70.733116,617.90393,74.0,488.0,129.94500038477818
p11,p11\face\306.jpg,1216.9109,770.2622,1116.0,766.0,101.00086053160636
p11,p11\face\307.jpg,686.3127,272.62744,645.0,355.0,92.15192110043067
p11,p11\face\308.jpg,54.68785,474.539,34.0,694.0,220.4339293019566
p11,p11\face\309.jpg,275.6918,835.604,390.0,799.0,120.02590459328978
p11,p11\face\310.jpg,1254.2849,404.5107,1073.0,455.0,188.18444866340576
p11,p11\face\311.jpg,951.68774,396.8457,833.0,165.0,260.45961479181375
p11,p11\face\312.jpg,662.5933,530.1373,546.0,377.0,192.47088862669597
p11,p11\face\313.jpg,1258.2688,620.5393,1145.0,384.0,262.26067959665625
p11,p11\face\314.jpg,1345.4324,741.0313,1208.0,674.0,152.90799035899008
p11,p11\face\315.jpg,499.98575,173.72505,578.0,116.0,97.0484686815691
p11,p11\face\316.jpg,642.82227,317.21582,660.0,79.0,238.8343600960716
p11,p11\face\317.jpg,601.2596,832.2294,543.0,793.0,70.23619123068784
p11,p11\face\318.jpg,137.47665,578.5199,175.0,517.0,72.06038591868628
p11,p11\face\319.jpg,908.98206,311.4713,751.0,48.0,307.2058933964321
p11,p11\face\320.jpg,796.2354,846.01544,534.0,796.0,266.96247102823276
p11,p11\face\321.jpg,1057.978,368.70303,907.0,110.0,299.5356823485309
p11,p11\face\322.jpg,664.1006,930.0763,557.0,767.0,195.1010355239049
p11,p11\face\323.jpg,555.401,210.71408,341.0,156.0,221.27227112485198
p11,p11\face\324.jpg,468.36365,835.2788,306.0,737.0,189.79114754777157
p11,p11\face\325.jpg,1631.8392,230.04117,1226.0,19.0,457.43180844252623
p11,p11\face\326.jpg,927.16284,215.87677,798.0,441.0,259.5448088721868
p11,p11\face\327.jpg,423.0155,655.61005,381.0,621.0,54.4348942760409
p11,p11\face\328.jpg,1048.5922,849.6826,1048.0,595.0,254.68330518017862
p11,p11\face\329.jpg,561.8685,454.0249,285.0,453.0,276.87041474758547
p11,p11\face\330.jpg,355.91888,290.47015,109.0,345.0,252.8684193409687
p11,p11\face\331.jpg,84.81333,725.0508,120.0,534.0,194.2640056887791
p11,p11\face\332.jpg,596.7892,521.2043,88.0,750.0,557.8654911804457
p11,p11\face\333.jpg,147.00902,211.97542,190.0,202.0,44.13313266059299
p11,p11\face\334.jpg,973.67786,496.04572,917.0,344.0,162.26607561925874
p11,p11\face\335.jpg,155.7685,486.2313,233.0,130.0,364.50711584275007
p11,p11\face\336.jpg,1101.6643,668.0232,947.0,442.0,273.8750285257858
p11,p11\face\337.jpg,194.20453,753.1676,476.0,707.0,285.5523293767711
p11,p11\face\338.jpg,499.33054,544.6497,622.0,513.0,126.68663279796925
p11,p11\face\339.jpg,101.16556,873.06616,23.0,706.0,184.4477081214348
p11,p11\face\340.jpg,1187.6517,738.5623,829.0,520.0,420.0006510411621
p11,p11\face\341.jpg,595.16754,195.0675,455.0,322.0,189.09996529613642
p11,p11\face\342.jpg,228.58568,605.5919,361.0,564.0,138.79280026806146
p11,p11\face\343.jpg,315.31567,267.11188,455.0,55.0,253.9747234593435
p11,p11\face\344.jpg,769.1441,271.9661,714.0,224.0,73.08637802178836
p11,p11\face\345.jpg,748.2956,689.6642,578.0,796.0,200.7682607666112
