subjcet,name,x,y,labelx,labely,error
p11,p11\face\65.jpg,1248.4468,136.7074,1115.0,5.0,187.4963541312204
p11,p11\face\66.jpg,549.4656,246.9687,529.0,231.0,25.95841588904743
p11,p11\face\67.jpg,604.09644,607.10504,473.0,68.0,554.8157633395072
p11,p11\face\68.jpg,202.09311,718.23096,316.0,452.0,289.57503885003626
p11,p11\face\69.jpg,91.303024,562.05786,219.0,285.0,305.06977941530033
p11,p11\face\70.jpg,547.97003,617.9761,131.0,562.0,420.71050393946666
p11,p11\face\71.jpg,395.47717,362.5141,361.0,366.0,34.652949431424666
p11,p11\face\72.jpg,427.5807,220.698,416.0,139.0,82.5146974360856
p11,p11\face\73.jpg,776.47186,693.57764,802.0,763.0,73.96722511102467
p11,p11\face\74.jpg,72.69846,183.80074,362.0,133.0,293.72792470243616
p11,p11\face\75.jpg,1159.0287,56.770084,907.0,81.0,253.19073220597946
p11,p11\face\76.jpg,1074.489,758.6172,788.0,604.0,325.5494274108004
p11,p11\face\77.jpg,24.849173,144.85318,70.0,71.0,86.56147618979386
p11,p11\face\78.jpg,1224.5114,437.22287,1198.0,757.0,320.87422087945924
p11,p11\face\79.jpg,1346.191,145.39236,959.0,31.0,403.73570021116535
p11,p11\face\80.jpg,204.96562,839.645,165.0,710.0,135.66533098492775
p11,p11\face\81.jpg,826.7128,544.96075,680.0,359.0,236.8671667570244
p11,p11\face\82.jpg,1260.8037,683.4579,1059.0,797.0,231.55247954027615
p11,p11\face\83.jpg,106.165726,337.89706,426.0,360.0,320.59712354448845
p11,p11\face\84.jpg,943.9814,802.0314,686.0,613.0,319.82379181746313
p11,p11\face\85.jpg,792.36084,746.8839,742.0,411.0,339.63835316038734
p11,p11\face\86.jpg,170.26784,696.35876,468.0,30.0,729.8482290860203
p11,p11\face\87.jpg,657.85016,166.95668,540.0,254.0,146.51006524723823
p11,p11\face\88.jpg,841.6522,431.68097,778.0,703.0,278.6855166446581
p11,p11\face\89.jpg,48.48826,425.18173,2.0,486.0,76.55076759596372
p11,p11\face\90.jpg,1314.6128,901.6105,1236.0,707.0,209.88856790568656
p11,p11\face\91.jpg,342.31342,737.9508,398.0,648.0,105.79292310038984
p11,p11\face\92.jpg,914.16187,332.04108,928.0,138.0,194.53387799429692
p11,p11\face\93.jpg,1585.7432,841.15314,1126.0,359.0,666.2097548820492
p11,p11\face\94.jpg,122.93933,711.5776,153.0,773.0,68.38390095743479
p11,p11\face\95.jpg,1083.6213,784.2649,890.0,117.0,694.7889292799648
p11,p11\face\96.jpg,574.4241,184.49089,586.0,606.0,421.6680233015067
p11,p11\face\97.jpg,1435.6754,376.60867,1143.0,259.0,315.4214566457076
p11,p11\face\98.jpg,303.0111,127.80658,336.0,24.0,108.922322164123
p11,p11\face\99.jpg,42.17511,384.02502,45.0,323.0,61.090373148363156
p11,p11\face\100.jpg,79.00413,794.0817,60.0,601.0,194.01471835275797
p11,p11\face\101.jpg,407.5196,673.4743,96.0,677.0,311.53953651583294
p11,p11\face\102.jpg,549.84576,483.26517,445.0,201.0,301.108382169112
p11,p11\face\103.jpg,1076.432,673.2531,1142.0,580.0,113.99695034298067
p11,p11\face\104.jpg,198.84256,259.22742,238.0,431.0,176.17924111540498
p11,p11\face\105.jpg,719.2013,667.9576,600.0,447.0,251.0601583784253
p11,p11\face\106.jpg,1393.6677,783.4398,1160.0,798.0,234.12092061315238
p11,p11\face\107.jpg,1199.1865,416.73303,1067.0,377.0,138.02895416361017
p11,p11\face\108.jpg,590.99023,418.9282,547.0,84.0,337.80472354601557
p11,p11\face\109.jpg,290.70914,906.04224,129.0,699.0,262.7096038166477
p11,p11\face\110.jpg,1065.2998,921.6613,878.0,727.0,270.13746500624455
p11,p11\face\111.jpg,784.75543,530.85376,381.0,325.0,453.20438959701175
p11,p11\face\112.jpg,1536.668,996.50543,1195.0,686.0,461.6823854123092
p11,p11\face\113.jpg,727.0108,134.11148,652.0,538.0,410.7950370927088
p11,p11\face\114.jpg,362.68652,151.84145,278.0,453.0,312.83907854118866
p11,p11\face\115.jpg,663.02576,141.2929,660.0,271.0,129.74239049217877
p11,p11\face\116.jpg,1521.0249,938.041,1128.0,682.0,469.0688415627284
p11,p11\face\117.jpg,76.43879,361.8122,43.0,64.0,299.6835961685257
p11,p11\face\118.jpg,383.05243,844.0405,273.0,508.0,353.6025642405609
p11,p11\face\119.jpg,1225.6694,789.25037,1084.0,732.0,152.79997392424517
p11,p11\face\120.jpg,96.89606,862.08453,217.0,776.0,147.7684130869991
p11,p11\face\121.jpg,619.19366,650.0703,103.0,796.0,536.4246219181218
p11,p11\face\122.jpg,437.2873,333.99515,413.0,156.0,179.6445002898085
p11,p11\face\123.jpg,928.18463,778.3158,950.0,541.0,238.31637650925293
p11,p11\face\124.jpg,56.4709,540.59375,274.0,512.0,219.4003457580457
p11,p11\face\125.jpg,49.189472,211.17169,40.0,334.0,123.17158462004335
p11,p11\face\126.jpg,176.20093,907.3868,69.0,599.0,326.4880477329913
p11,p11\face\127.jpg,787.10925,890.7847,597.0,589.0,356.672884973052
p11,p11\face\128.jpg,680.10986,476.60223,604.0,491.0,77.45971420176265
p11,p11\face\129.jpg,630.8126,774.0248,481.0,451.0,356.07418907441183
p11,p11\face\130.jpg,1304.3062,246.18787,1096.0,540.0,360.1624958785964
p11,p11\face\131.jpg,1442.4902,477.00708,1129.0,173.0,436.68803223811847
p11,p11\face\132.jpg,1039.2001,483.4999,972.0,212.0,279.69278626289235
p11,p11\face\133.jpg,145.05664,72.63831,240.0,163.0,131.0705022592803
p11,p11\face\134.jpg,735.11676,976.0033,467.0,772.0,336.90345427139806
p11,p11\face\135.jpg,472.99084,775.91974,481.0,644.0,132.16264541749305
p11,p11\face\136.jpg,1366.0935,111.398834,1267.0,120.0,99.46608934550257
p11,p11\face\137.jpg,61.645935,653.16516,90.0,286.0,368.258337481991
p11,p11\face\138.jpg,831.9884,467.37088,729.0,400.0,123.06684064208767
p11,p11\face\139.jpg,24.310871,699.2556,90.0,623.0,100.64780409303523
p11,p11\face\140.jpg,917.1803,797.73425,733.0,704.0,206.66033046402495
p11,p11\face\141.jpg,80.84041,300.46167,398.0,355.0,321.81461812276336
p11,p11\face\142.jpg,1325.9514,340.94583,1063.0,65.0,381.1686593556716
p11,p11\face\143.jpg,1297.1814,401.37238,1080.0,418.0,217.81697448775657
p11,p11\face\144.jpg,795.78235,204.54305,679.0,148.0,129.750654803261
p11,p11\face\145.jpg,1282.9153,598.0543,1247.0,638.0,53.717454718240795
p11,p11\face\146.jpg,1130.5544,464.42447,945.0,217.0,309.27224303596984
p11,p11\face\147.jpg,1352.8542,444.48502,1242.0,380.0,128.2457814852013
p11,p11\face\148.jpg,66.436226,118.88733,43.0,137.0,29.61968199565008
p11,p11\face\149.jpg,203.6752,657.9819,78.0,407.0,280.6887177105628
p11,p11\face\150.jpg,884.04517,913.8568,891.0,703.0,210.9714787447583
p11,p11\face\151.jpg,755.18677,493.81396,729.0,586.0,95.83324954706482
p11,p11\face\152.jpg,462.10065,906.9252,323.0,732.0,223.49005500804728
p11,p11\face\153.jpg,27.264278,624.2306,62.0,286.0,340.0095586891639
p11,p11\face\154.jpg,1186.986,543.8987,873.0,541.0,313.9993531044292
p11,p11\face\155.jpg,1482.7925,297.60706,1233.0,153.0,288.6303594132121
p11,p11\face\156.jpg,1325.4779,809.1038,1100.0,433.0,438.51380750781385
p11,p11\face\157.jpg,1309.373,374.04074,989.0,107.0,417.0727229752624
p11,p11\face\158.jpg,1305.6702,415.98615,1188.0,572.0,195.41389368146267
p11,p11\face\159.jpg,261.43323,229.29756,144.0,463.0,261.5480656112754
p11,p11\face\160.jpg,1208.5503,679.9395,1098.0,590.0,142.51485668168073
p11,p11\face\161.jpg,1022.35767,814.64075,911.0,255.0,570.6122260344586
p11,p11\face\162.jpg,112.50956,74.95836,109.0,28.0,47.08932253574052
p11,p11\face\163.jpg,238.3213,685.5862,720.0,427.0,546.7002720870001
p11,p11\face\164.jpg,760.1271,124.64063,701.0,193.0,90.3825960673569
p11,p11\face\165.jpg,1355.8676,604.147,1247.0,579.0,111.73412481617915
p11,p11\face\166.jpg,60.17919,300.7746,14.0,626.0,328.4875615986091
p11,p11\face\167.jpg,1018.67456,858.6256,1202.0,638.0,286.8516602706005
p11,p11\face\168.jpg,774.3329,802.2581,606.0,793.0,168.58728845356342
p11,p11\face\169.jpg,1154.5981,701.7844,1031.0,483.0,251.2829580373488
p11,p11\face\170.jpg,1381.4882,551.69336,1100.0,451.0,298.95607432363704
p11,p11\face\171.jpg,118.971466,763.9377,370.0,625.0,286.91287876287464
p11,p11\face\172.jpg,1205.7588,315.55768,1108.0,167.0,177.8374652948585
p11,p11\face\173.jpg,89.94587,666.1025,134.0,440.0,230.35428725389505
p11,p11\face\174.jpg,647.52954,1040.4036,878.0,628.0,472.43342784989295
p11,p11\face\175.jpg,80.491905,431.67334,98.0,162.0,270.2410816058506
p11,p11\face\176.jpg,1319.9817,225.68825,1075.0,280.0,250.9298566706441
p11,p11\face\177.jpg,183.1669,784.50073,251.0,464.0,327.600437843114
p11,p11\face\178.jpg,682.875,169.44618,815.0,119.0,141.4278332975868
p11,p11\face\179.jpg,600.31604,583.9933,713.0,541.0,120.60720399814433
p11,p11\face\180.jpg,107.00656,176.15356,91.0,483.0,307.26364137740086
p11,p11\face\181.jpg,108.07173,641.42065,281.0,599.0,178.05532080121895
p11,p11\face\182.jpg,661.0437,861.64343,313.0,409.0,570.9820487545996
p11,p11\face\183.jpg,1426.3848,414.78882,1087.0,355.0,344.6109672514791
p11,p11\face\184.jpg,570.70447,306.83136,309.0,430.0,289.2399387835297
p11,p11\face\185.jpg,1206.6165,306.51917,1081.0,191.0,170.6580554061249
p11,p11\face\186.jpg,1129.2322,124.40352,1126.0,111.0,13.787722358743553
p11,p11\face\187.jpg,1050.218,181.48544,978.0,151.0,78.38880149114891
p11,p11\face\188.jpg,1312.9961,192.67567,1063.0,269.0,261.38755350054447
p11,p11\face\189.jpg,1201.8679,554.2216,1033.0,390.0,235.55279065954622
p11,p11\face\190.jpg,1257.8059,190.44003,807.0,60.0,469.297946405053
p11,p11\face\191.jpg,1220.4233,586.2399,1262.0,631.0,61.09077278551361
p11,p11\face\192.jpg,865.5115,323.12726,765.0,618.0,311.53248977835364
p11,p11\face\193.jpg,844.19275,1018.8782,609.0,776.0,338.0908716602683
p11,p11\face\194.jpg,446.10217,309.61752,658.0,192.0,242.35216176568346
p11,p11\face\195.jpg,880.4401,878.2732,628.0,751.0,282.7091869306691
p11,p11\face\196.jpg,1384.7759,343.10245,1170.0,552.0,299.6111933614964
p11,p11\face\197.jpg,545.7228,588.81836,387.0,374.0,267.09519604440663
p11,p11\face\198.jpg,1167.0144,427.08984,1035.0,369.0,144.22979034122943
p11,p11\face\199.jpg,413.09335,378.31836,484.0,595.0,227.9883494830383
p11,p11\face\200.jpg,315.06644,1151.5134,476.0,602.0,572.5946428320824
p11,p11\face\201.jpg,809.09595,913.5384,656.0,656.0,299.6070603724151
p11,p11\face\202.jpg,1177.7461,554.55994,790.0,492.0,392.7604629414728
p11,p11\face\203.jpg,913.7358,451.00296,956.0,495.0,61.008228184811266
p11,p11\face\204.jpg,1079.95,452.1019,800.0,411.0,282.95113314846435
p11,p11\face\205.jpg,317.62686,414.114,159.0,217.0,253.01465187316722
p11,p11\face\206.jpg,153.495,193.03543,492.0,59.0,364.07573473798004
p11,p11\face\207.jpg,1346.9851,161.48627,1187.0,83.0,178.20024726413823
p11,p11\face\208.jpg,1515.4045,532.4365,1251.0,624.0,279.8099801651113
p11,p11\face\209.jpg,1069.9783,92.412994,818.0,150.0,258.4749746106961
p11,p11\face\210.jpg,66.90697,679.5928,137.0,313.0,373.2335687943945
p11,p11\face\211.jpg,1436.2993,376.64655,1262.0,218.0,235.68830383050408
p11,p11\face\212.jpg,1206.0388,750.9562,907.0,392.0,467.1977632651937
p11,p11\face\213.jpg,1235.1179,90.143745,1112.0,165.0,144.08844668726914
p11,p11\face\214.jpg,508.16156,470.88196,641.0,329.0,194.36187656662509
p11,p11\face\215.jpg,434.64835,89.09364,634.0,186.0,221.65721706048734
p11,p11\face\216.jpg,332.9593,402.61154,246.0,633.0,246.2534422348244
p11,p11\face\217.jpg,276.37234,186.47346,515.0,26.0,287.5671932349029
p11,p11\face\218.jpg,240.20541,179.2899,383.0,2.0,227.64445962948452
p11,p11\face\219.jpg,195.94402,434.00375,415.0,394.0,222.67874667051186
p11,p11\face\220.jpg,1113.6984,72.32716,1122.0,113.0,41.51140538868505
p11,p11\face\221.jpg,128.53963,862.963,270.0,773.0,167.64361264114717
p11,p11\face\222.jpg,944.6105,192.44164,719.0,272.0,239.22712469011535
p11,p11\face\223.jpg,442.75824,249.37762,468.0,231.0,31.22312516263987
p11,p11\face\224.jpg,365.60052,402.78458,329.0,211.0,195.24579861036702
p11,p11\face\225.jpg,973.33374,723.0697,1185.0,329.0,447.3181718586894
p11,p11\face\226.jpg,121.85412,554.03485,158.0,370.0,187.5509305828686
p11,p11\face\227.jpg,1241.0723,500.61655,1127.0,674.0,207.54350071129667
p11,p11\face\228.jpg,1240.4578,155.59462,1041.0,258.0,224.21030689678386
p11,p11\face\229.jpg,478.81158,142.3905,386.0,245.0,138.35714372142118
p11,p11\face\230.jpg,19.0735,99.55018,106.0,25.0,114.51613559887532
p11,p11\face\231.jpg,124.62041,735.9419,300.0,552.0,254.15079185397002
p11,p11\face\232.jpg,252.45946,1012.3053,370.0,676.0,356.2541666423005
p11,p11\face\233.jpg,797.12427,830.6698,748.0,611.0,225.0955699808417
p11,p11\face\234.jpg,411.17694,900.8293,267.0,630.0,306.81507816191174
p11,p11\face\235.jpg,538.809,849.92554,359.0,563.0,338.61120311501804
p11,p11\face\236.jpg,2.8857422,485.1114,3.0,98.0,387.1114180697852
p11,p11\face\237.jpg,478.14514,822.95685,449.0,600.0,224.85371981023573
p11,p11\face\238.jpg,983.3082,232.53854,784.0,51.0,269.5923137350173
p11,p11\face\239.jpg,491.7553,666.45654,307.0,468.0,271.1448384858174
p11,p11\face\240.jpg,149.22748,780.51306,199.0,613.0,174.7510506048533
p11,p11\face\241.jpg,1293.2435,828.7513,990.0,637.0,358.7829362058625
p11,p11\face\242.jpg,108.1937,521.4428,4.0,645.0,161.62520543297074
p11,p11\face\243.jpg,809.45557,103.076096,595.0,29.0,226.88865317044835
p11,p11\face\244.jpg,1520.667,92.11164,1253.0,156.0,275.1860024374423
p11,p11\face\245.jpg,42.30561,164.02866,246.0,104.0,212.35546555245523
p11,p11\face\246.jpg,556.9992,147.42935,812.0,246.0,273.389059995092
p11,p11\face\247.jpg,555.8424,965.56934,518.0,698.0,270.2321195518771
p11,p11\face\248.jpg,1452.062,575.05334,954.0,292.0,572.8743044944501
p11,p11\face\249.jpg,824.5857,722.40076,579.0,796.0,256.3770264425032
p11,p11\face\250.jpg,873.8119,160.77728,737.0,8.0,205.08142437822104
p11,p11\face\251.jpg,354.5885,409.32568,619.0,252.0,307.6764737512441
p11,p11\face\252.jpg,1019.1918,890.4529,718.0,530.0,469.7262666968923
p11,p11\face\253.jpg,376.01605,816.1852,389.0,699.0,117.90228674097038
p11,p11\face\254.jpg,1117.2695,730.5056,1106.0,400.0,330.6976881344954
p11,p11\face\255.jpg,1301.3953,668.44006,1106.0,552.0,227.45900214379293
p11,p11\face\256.jpg,66.33666,303.20654,56.0,75.0,228.44052665573594
p11,p11\face\257.jpg,1232.4082,403.09177,729.0,382.0,503.849850525928
p11,p11\face\258.jpg,1270.0978,191.63702,1115.0,258.0,168.69903744353434
p11,p11\face\259.jpg,832.182,724.8031,764.0,383.0,348.53715503156906
p11,p11\face\260.jpg,64.471176,476.92294,194.0,412.0,144.8885954039344
p11,p11\face\261.jpg,677.2616,900.6401,546.0,569.0,356.6717678762927
p11,p11\face\262.jpg,1165.4578,593.49475,1035.0,520.0,149.73545682719907
p11,p11\face\263.jpg,370.07812,316.1207,297.0,211.0,128.02645600617086
p11,p11\face\264.jpg,1219.719,269.57462,1114.0,391.0,160.9988475308131
p11,p11\face\265.jpg,27.897415,168.33174,200.0,305.0,219.7669486495865
p11,p11\face\266.jpg,1270.5641,71.68239,1063.0,227.0,259.241999032757
p11,p11\face\267.jpg,1413.9265,293.1286,1240.0,326.0,177.00553928479187
p11,p11\face\268.jpg,506.08826,284.99597,620.0,175.0,158.35087622113116
p11,p11\face\269.jpg,358.10107,778.81323,382.0,566.0,214.15095800042548
p11,p11\face\270.jpg,419.49506,79.10295,573.0,339.0,301.84471897815274
p11,p11\face\271.jpg,589.59375,415.53433,444.0,314.0,177.5014359536987
p11,p11\face\272.jpg,741.6964,412.6619,703.0,376.0,53.305786139381716
p11,p11\face\273.jpg,35.49168,66.27828,44.0,175.0,109.05413202138422
p11,p11\face\274.jpg,558.3068,527.2765,503.0,611.0,100.34176948372497
p11,p11\face\275.jpg,802.1731,802.5593,728.0,748.0,92.07805473652503
p11,p11\face\276.jpg,298.24207,951.8546,125.0,790.0,237.0859054488478
p11,p11\face\277.jpg,428.5169,355.25836,629.0,122.0,307.57590526567583
p11,p11\face\278.jpg,1092.334,836.6886,1007.0,686.0,173.17316004327864
p11,p11\face\279.jpg,430.95337,832.27765,375.0,586.0,252.55387729650874
p11,p11\face\280.jpg,952.58527,991.1755,740.0,579.0,463.768395861555
p11,p11\face\281.jpg,1191.0253,300.28833,801.0,206.0,401.2605138809449
p11,p11\face\282.jpg,142.663,243.9903,53.0,240.0,89.75174093019032
p11,p11\face\283.jpg,81.156456,168.63443,260.0,337.0,245.62568384128724
p11,p11\face\284.jpg,1113.756,649.31635,951.0,700.0,170.46507500621644
p11,p11\face\285.jpg,47.716003,134.15645,150.0,413.0,297.0113634189776
p11,p11\face\286.jpg,358.26025,383.82724,635.0,245.0,309.60925474701173
p11,p11\face\287.jpg,1318.3967,774.6864,1149.0,798.0,170.99349517050348
p11,p11\face\288.jpg,203.92313,636.05444,415.0,518.0,241.8476728748904
p11,p11\face\289.jpg,97.36677,786.98914,79.0,699.0,89.88562882647732
p11,p11\face\290.jpg,744.2454,491.3782,772.0,351.0,143.09562334982508
p11,p11\face\291.jpg,61.86228,595.2639,49.0,563.0,34.73325037540577
p11,p11\face\292.jpg,62.220764,315.48273,204.0,189.0,189.99797490697105
p11,p11\face\293.jpg,1178.8308,750.2007,739.0,695.0,443.28123127423294
p11,p11\face\294.jpg,427.94293,671.9881,268.0,354.0,355.9468666458521
p11,p11\face\295.jpg,1206.2534,67.38013,1164.0,177.0,117.4813524099144
p11,p11\face\296.jpg,249.19891,703.4649,392.0,360.0,371.96813959665957
p11,p11\face\297.jpg,876.6492,687.18195,933.0,489.0,206.03761792449455
p11,p11\face\298.jpg,4.5250626,395.51385,91.0,312.0,120.21846162559642
p11,p11\face\299.jpg,799.3591,252.12769,645.0,108.0,211.18596477689988
p11,p11\face\300.jpg,1305.7534,238.10341,1051.0,26.0,331.4923170301236
p11,p11\face\301.jpg,1022.20337,545.9414,884.0,489.0,149.47406495358985
p11,p11\face\302.jpg,27.48869,504.43356,126.0,547.0,107.31439281964931
p11,p11\face\303.jpg,468.97247,723.2231,456.0,288.0,435.41635964901457
p11,p11\face\304.jpg,1490.2109,326.20847,1269.0,191.0,259.2597334238389
p11,p11\face\305.jpg,42.001316,680.0688,74.0,488.0,194.71602920984702
p11,p11\face\306.jpg,1453.7915,785.2507,1116.0,766.0,338.33960380067833
p11,p11\face\307.jpg,754.1366,154.1357,645.0,355.0,228.5984812394868
p11,p11\face\308.jpg,64.92845,414.65582,34.0,694.0,281.051138029185
p11,p11\face\309.jpg,186.13666,854.589,390.0,799.0,211.3064088888456
p11,p11\face\310.jpg,1341.7314,304.01712,1073.0,455.0,308.2408377592106
p11,p11\face\311.jpg,1023.1487,239.25024,833.0,165.0,204.1313723745079
p11,p11\face\312.jpg,751.53345,349.02487,546.0,377.0,207.4285550948808
p11,p11\face\313.jpg,1413.1445,548.95087,1145.0,384.0,314.8178540839131
p11,p11\face\314.jpg,1460.7468,586.49664,1208.0,674.0,267.4655059535715
p11,p11\face\315.jpg,431.91382,173.60321,578.0,116.0,157.0328016092498
p11,p11\face\316.jpg,632.66064,323.72986,660.0,79.0,246.2521970079658
p11,p11\face\317.jpg,686.07117,937.23,543.0,793.0,203.1542478943032
p11,p11\face\318.jpg,106.876045,588.03564,175.0,517.0,98.42223095863557
p11,p11\face\319.jpg,1057.0205,234.29935,751.0,48.0,358.26805606975347
p11,p11\face\320.jpg,964.33295,882.1863,534.0,796.0,438.8787026331991
p11,p11\face\321.jpg,1154.6643,269.06522,907.0,110.0,294.3456328238963
p11,p11\face\322.jpg,604.1375,851.1326,557.0,767.0,96.43777341179648
p11,p11\face\323.jpg,490.9478,156.0623,341.0,156.0,149.94782946911903
p11,p11\face\324.jpg,413.77844,964.3889,306.0,737.0,251.63845126738877
p11,p11\face\325.jpg,1608.874,168.69211,1226.0,19.0,411.09639988693647
p11,p11\face\326.jpg,996.7705,177.50046,798.0,441.0,330.06320417459443
p11,p11\face\327.jpg,436.57782,563.343,381.0,621.0,80.08259286316535
p11,p11\face\328.jpg,1214.8225,747.2908,1048.0,595.0,225.8810008887423
p11,p11\face\329.jpg,555.2432,387.49002,285.0,453.0,278.0700507516047
p11,p11\face\330.jpg,297.46558,278.84155,109.0,345.0,199.74036858820003
p11,p11\face\331.jpg,49.266396,721.1217,120.0,534.0,200.04442865898565
p11,p11\face\332.jpg,693.9133,466.02338,88.0,750.0,669.1589403871101
p11,p11\face\333.jpg,112.37024,99.327805,190.0,202.0,128.71659153931944
p11,p11\face\334.jpg,1089.1672,379.35675,917.0,344.0,175.76022374246114
p11,p11\face\335.jpg,58.584282,506.2064,233.0,130.0,414.6710669313691
p11,p11\face\336.jpg,1312.5181,741.6381,947.0,442.0,472.6377775315892
p11,p11\face\337.jpg,160.45384,771.4363,476.0,707.0,322.05806687226453
p11,p11\face\338.jpg,516.3855,587.52747,622.0,513.0,129.26239060531103
p11,p11\face\339.jpg,117.302025,952.6936,23.0,706.0,264.1034065948412
p11,p11\face\340.jpg,1272.0635,615.82074,829.0,520.0,453.3065843058095
p11,p11\face\341.jpg,374.12674,293.75784,455.0,322.0,85.66273404407688
p11,p11\face\342.jpg,262.0487,605.55884,361.0,564.0,107.32425223213764
p11,p11\face\343.jpg,188.63788,237.43005,455.0,55.0,322.84593849079164
p11,p11\face\344.jpg,861.1431,203.1294,714.0,224.0,148.61588623234394
p11,p11\face\345.jpg,952.4292,516.24646,578.0,796.0,467.3962618859933
