subjcet,name,x,y,labelx,labely,error
p11,p11\face\31.jpg,387.4618,99.89336,341.0,19.0,93.28682981636528
p11,p11\face\32.jpg,897.3981,542.03613,502.0,791.0,467.25010032101653
p11,p11\face\33.jpg,1232.7457,250.52637,1231.0,520.0,269.4792866576205
p11,p11\face\34.jpg,118.98287,238.96465,122.0,198.0,41.07560346720803
p11,p11\face\35.jpg,272.25385,59.438046,353.0,213.0,173.49701681513145
p11,p11\face\36.jpg,1204.1416,227.16158,1169.0,234.0,35.800784446603785
p11,p11\face\37.jpg,1331.616,509.00156,1195.0,293.0,255.5789383928183
p11,p11\face\38.jpg,1208.831,153.13284,1248.0,429.0,278.63397248899855
p11,p11\face\39.jpg,875.7805,393.19296,821.0,271.0,133.91051262176916
p11,p11\face\40.jpg,635.9474,251.23106,716.0,33.0,232.4504651533311
p11,p11\face\41.jpg,882.88684,202.26274,1107.0,423.0,314.5657969725889
p11,p11\face\42.jpg,269.2901,156.18016,7.0,288.0,293.5516351512967
p11,p11\face\43.jpg,266.36215,648.1416,194.0,588.0,94.09193891481884
p11,p11\face\44.jpg,1179.1226,721.2185,894.0,466.0,382.6635067196766
p11,p11\face\45.jpg,563.2816,646.69336,585.0,797.0,151.86761813335983
p11,p11\face\46.jpg,1311.5193,567.4607,1061.0,673.0,271.84271360016254
p11,p11\face\47.jpg,106.4649,320.39493,23.0,744.0,431.7495114357398
p11,p11\face\48.jpg,411.17755,619.3763,317.0,660.0,102.56557544139748
p11,p11\face\49.jpg,1218.5208,160.7453,1129.0,18.0,168.49387391497353
p11,p11\face\50.jpg,464.60614,363.80682,458.0,113.0,250.89380846286343
p11,p11\face\51.jpg,1242.7189,879.96826,880.0,669.0,419.61004962941485
p11,p11\face\52.jpg,1167.4683,452.6007,1217.0,700.0,252.3089469033946
p11,p11\face\53.jpg,1005.0388,77.17482,864.0,86.0,141.31466301971287
p11,p11\face\54.jpg,168.40636,267.61707,228.0,714.0,450.34334124088036
p11,p11\face\55.jpg,627.7107,733.1442,800.0,715.0,173.2420802212182
p11,p11\face\56.jpg,342.58438,67.083565,534.0,0.0,202.830324717484
p11,p11\face\57.jpg,357.09665,518.20154,464.0,151.0,382.4464627565537
p11,p11\face\58.jpg,168.85406,305.1567,143.0,293.0,28.569532734778736
p11,p11\face\59.jpg,739.8279,730.56714,727.0,713.0,21.752216094671752
p11,p11\face\60.jpg,978.7662,94.49914,1117.0,17.0,158.4762033595265
p11,p11\face\61.jpg,1133.762,156.40086,1066.0,69.0,110.59201927156634
p11,p11\face\62.jpg,371.89648,631.37726,446.0,745.0,135.65197024463006
p11,p11\face\63.jpg,1227.4753,429.14124,1016.0,571.0,254.64824083920155
p11,p11\face\64.jpg,895.7682,256.92636,634.0,20.0,353.0675395728132
p11,p11\face\65.jpg,1130.1309,230.81375,1115.0,5.0,226.3201117195509
p11,p11\face\66.jpg,626.6779,203.32138,529.0,231.0,101.52380031918624
p11,p11\face\67.jpg,543.48004,186.43297,473.0,68.0,137.81801292828163
p11,p11\face\68.jpg,242.51987,486.13467,316.0,452.0,81.02163821705285
p11,p11\face\69.jpg,94.85539,335.5141,219.0,285.0,134.0282007405531
p11,p11\face\70.jpg,165.04018,581.7714,131.0,562.0,39.36550294694106
p11,p11\face\71.jpg,380.1366,407.06406,361.0,366.0,45.30415063162673
p11,p11\face\72.jpg,616.8806,63.897636,416.0,139.0,214.46069715684504
p11,p11\face\73.jpg,973.396,553.21423,802.0,763.0,270.8997162235502
p11,p11\face\74.jpg,95.17186,111.85296,362.0,133.0,267.6648002866645
p11,p11\face\75.jpg,1062.416,107.57556,907.0,81.0,157.67180609576337
p11,p11\face\76.jpg,966.7052,728.7606,788.0,604.0,217.94669467268827
p11,p11\face\77.jpg,52.760796,81.71496,70.0,71.0,20.297795158126167
p11,p11\face\78.jpg,1058.0747,290.56354,1198.0,757.0,486.9723426438097
p11,p11\face\79.jpg,1345.801,145.52333,959.0,31.0,403.39884109897986
p11,p11\face\80.jpg,217.40689,645.9486,165.0,710.0,82.75906294781255
p11,p11\face\81.jpg,1032.4705,159.1719,680.0,359.0,405.17488508050445
p11,p11\face\82.jpg,1234.9778,444.733,1059.0,797.0,393.7768641629419
p11,p11\face\83.jpg,93.83936,144.68176,426.0,360.0,395.8442125697937
p11,p11\face\84.jpg,1124.7427,612.61316,686.0,613.0,438.74285962850723
p11,p11\face\85.jpg,479.9909,598.1458,742.0,411.0,321.9818633285111
p11,p11\face\86.jpg,310.38153,198.76175,468.0,30.0,230.92013635670668
p11,p11\face\87.jpg,654.71265,287.58237,540.0,254.0,119.52726300540182
p11,p11\face\88.jpg,433.8072,514.66724,778.0,703.0,392.3492345793477
p11,p11\face\89.jpg,97.28647,284.0963,2.0,486.0,223.25906336585757
p11,p11\face\90.jpg,1222.2466,731.8508,1236.0,707.0,28.402821618263673
p11,p11\face\91.jpg,214.0748,580.2384,398.0,648.0,196.01049278354972
p11,p11\face\92.jpg,825.3076,61.011475,928.0,138.0,128.34702561561372
p11,p11\face\93.jpg,1505.695,509.49207,1126.0,359.0,408.43127864427817
p11,p11\face\94.jpg,118.53472,535.0594,153.0,773.0,240.42377137826867
p11,p11\face\95.jpg,1006.1612,748.8798,890.0,117.0,642.4683114753599
p11,p11\face\96.jpg,461.66135,162.19133,586.0,606.0,460.89718891527207
p11,p11\face\97.jpg,1058.4094,92.05041,1143.0,259.0,187.15696745980364
p11,p11\face\98.jpg,95.02812,149.56891,336.0,24.0,271.72596489846165
p11,p11\face\99.jpg,86.238754,212.54193,45.0,323.0,117.90513185263609
p11,p11\face\100.jpg,142.46445,494.5012,60.0,601.0,134.69365560179514
p11,p11\face\101.jpg,338.16687,516.13916,96.0,677.0,290.7249559291393
p11,p11\face\102.jpg,467.35565,275.21716,445.0,201.0,77.51105011948296
p11,p11\face\103.jpg,1200.2319,679.1992,1142.0,580.0,115.02801119455643
p11,p11\face\104.jpg,162.82454,151.8312,238.0,431.0,289.11340767940874
p11,p11\face\105.jpg,877.0502,402.95538,600.0,447.0,280.52936844918753
p11,p11\face\106.jpg,1374.8352,534.5955,1160.0,798.0,339.9059957363212
p11,p11\face\107.jpg,1262.0435,521.651,1067.0,377.0,242.82886849590187
p11,p11\face\108.jpg,489.37122,395.48398,547.0,84.0,316.7701749691723
p11,p11\face\109.jpg,336.2222,781.12683,129.0,699.0,222.90324239173822
p11,p11\face\110.jpg,1142.6617,774.4474,878.0,727.0,268.88118891064136
p11,p11\face\111.jpg,1117.834,436.0912,381.0,325.0,745.1614338517527
p11,p11\face\112.jpg,1557.5176,754.426,1195.0,686.0,368.9188596426049
p11,p11\face\113.jpg,932.38824,237.74216,652.0,538.0,410.81911317512964
p11,p11\face\114.jpg,362.40704,161.89223,278.0,453.0,303.09782094647267
p11,p11\face\115.jpg,667.31494,79.47436,660.0,271.0,191.66527626307274
p11,p11\face\116.jpg,1446.9902,561.95935,1128.0,682.0,340.8291819225578
p11,p11\face\117.jpg,140.69203,65.454895,43.0,64.0,97.70286887260526
p11,p11\face\118.jpg,328.77097,708.58075,273.0,508.0,208.18991104878256
p11,p11\face\119.jpg,1115.2169,538.05676,1084.0,732.0,196.43949847853918
p11,p11\face\120.jpg,107.67372,585.97076,217.0,776.0,219.23353701019377
p11,p11\face\121.jpg,431.05743,477.01813,103.0,796.0,457.57089614616007
p11,p11\face\122.jpg,406.29822,172.09857,413.0,156.0,17.437829017953323
p11,p11\face\123.jpg,1097.5392,694.45764,950.0,541.0,212.87803689847857
p11,p11\face\124.jpg,108.151245,467.71353,274.0,512.0,171.6598369140988
p11,p11\face\125.jpg,253.93677,160.25455,40.0,334.0,275.60192647185903
p11,p11\face\126.jpg,270.95135,298.59586,69.0,599.0,361.9765185754457
p11,p11\face\127.jpg,622.5912,763.8266,597.0,589.0,176.68969422938906
p11,p11\face\128.jpg,414.8418,454.02975,604.0,491.0,192.73719153292652
p11,p11\face\129.jpg,553.4707,587.27893,481.0,451.0,154.35008655245386
p11,p11\face\130.jpg,1176.3635,249.24832,1096.0,540.0,301.65350310828484
p11,p11\face\131.jpg,1376.6326,320.62558,1129.0,173.0,288.2970744301787
p11,p11\face\132.jpg,857.8293,91.91304,972.0,212.0,165.698008672781
p11,p11\face\133.jpg,297.8836,89.76076,240.0,163.0,93.35147586875635
p11,p11\face\134.jpg,709.4295,702.53534,467.0,772.0,252.18526176206254
p11,p11\face\135.jpg,419.2826,579.8327,481.0,644.0,89.03078382643837
p11,p11\face\136.jpg,1155.0814,130.20319,1267.0,120.0,112.38271229792196
p11,p11\face\137.jpg,109.47799,345.19684,90.0,286.0,62.31899962967754
p11,p11\face\138.jpg,781.72705,235.74483,729.0,400.0,172.51059183967516
p11,p11\face\139.jpg,59.06631,418.70776,90.0,623.0,206.62093538046912
p11,p11\face\140.jpg,1082.7646,515.0659,733.0,704.0,397.53164182238373
p11,p11\face\141.jpg,112.54999,228.45201,398.0,355.0,312.2436573615227
p11,p11\face\142.jpg,1046.0549,79.11751,1063.0,65.0,22.055371048564197
p11,p11\face\143.jpg,1187.322,167.67451,1080.0,418.0,272.36164779113085
p11,p11\face\144.jpg,508.9104,133.54353,679.0,148.0,170.70284968513266
p11,p11\face\145.jpg,1282.4072,412.01202,1247.0,638.0,228.7449196840227
p11,p11\face\146.jpg,1075.1145,136.00117,945.0,217.0,153.2664142922382
p11,p11\face\147.jpg,1325.5232,453.1497,1242.0,380.0,111.02702813532613
p11,p11\face\148.jpg,84.14369,304.2811,43.0,137.0,172.26655966299728
p11,p11\face\149.jpg,184.56339,571.4169,78.0,407.0,195.9302430873039
p11,p11\face\150.jpg,1063.8291,789.1631,891.0,703.0,193.11648444009123
p11,p11\face\151.jpg,926.6705,302.37527,729.0,586.0,345.7117205852298
p11,p11\face\152.jpg,280.1268,834.21954,323.0,732.0,110.84649876772157
p11,p11\face\153.jpg,78.07457,239.16339,62.0,286.0,49.51827757962836
p11,p11\face\154.jpg,1194.4392,452.32123,873.0,541.0,333.44727609848604
p11,p11\face\155.jpg,1315.2349,120.923744,1233.0,153.0,88.26924143989797
p11,p11\face\156.jpg,1007.36487,580.71643,1100.0,433.0,174.36000719595935
p11,p11\face\157.jpg,1172.7683,138.11984,989.0,107.0,186.3846514100611
p11,p11\face\158.jpg,1335.5597,324.22372,1188.0,572.0,288.38679808982243
p11,p11\face\159.jpg,312.27808,183.6731,144.0,463.0,326.0997259275144
p11,p11\face\160.jpg,1108.4131,750.8164,1098.0,590.0,161.15318072023896
p11,p11\face\161.jpg,1288.082,365.08344,911.0,255.0,392.8221210038966
p11,p11\face\162.jpg,222.34201,104.73009,109.0,28.0,136.87190350378708
p11,p11\face\163.jpg,391.76105,404.72943,720.0,427.0,328.9936003366935
p11,p11\face\164.jpg,513.51764,240.52472,701.0,193.0,193.4120843561746
p11,p11\face\165.jpg,1366.5889,499.95584,1247.0,579.0,143.35088615875384
p11,p11\face\166.jpg,100.67602,281.66348,14.0,626.0,355.0779843921614
p11,p11\face\167.jpg,982.4337,542.78156,1202.0,638.0,239.32384407691183
p11,p11\face\168.jpg,862.1327,813.5466,606.0,793.0,256.9554770529323
p11,p11\face\169.jpg,1011.2845,671.67456,1031.0,483.0,189.70185283425673
p11,p11\face\170.jpg,1296.5227,148.27988,1100.0,451.0,360.91640089846294
p11,p11\face\171.jpg,148.12277,502.1822,370.0,625.0,253.60149595378968
p11,p11\face\172.jpg,1114.796,236.83003,1108.0,167.0,70.15995605467374
p11,p11\face\173.jpg,170.81754,626.78,134.0,440.0,190.37413821210066
p11,p11\face\174.jpg,1107.6216,715.1959,878.0,628.0,245.62003016600661
p11,p11\face\175.jpg,103.349144,155.05235,98.0,162.0,8.768303174729125
p11,p11\face\176.jpg,1137.4038,138.22339,1075.0,280.0,154.90269122904223
p11,p11\face\177.jpg,164.45059,678.8036,251.0,464.0,231.58450468997273
p11,p11\face\178.jpg,582.70575,132.1875,815.0,119.0,232.6682774762172
p11,p11\face\179.jpg,558.8369,691.4227,713.0,541.0,215.390941806985
p11,p11\face\180.jpg,119.243195,159.11981,91.0,483.0,325.10929652579915
p11,p11\face\181.jpg,107.633705,510.03995,281.0,599.0,194.85832192903644
p11,p11\face\182.jpg,917.2169,498.34552,313.0,409.0,610.7869667486365
p11,p11\face\183.jpg,1062.9507,114.89816,1087.0,355.0,241.30325675122995
p11,p11\face\184.jpg,359.87177,232.32507,309.0,430.0,204.11592906973232
p11,p11\face\185.jpg,1047.9454,121.81633,1081.0,191.0,76.67453537518176
p11,p11\face\186.jpg,985.57104,114.72525,1126.0,111.0,140.47835409325523
p11,p11\face\187.jpg,809.49426,263.67145,978.0,151.0,202.70431436577763
p11,p11\face\188.jpg,1192.2686,105.72157,1063.0,269.0,208.25513949240244
p11,p11\face\189.jpg,1072.8014,83.909424,1033.0,390.0,308.66743582292577
p11,p11\face\190.jpg,1146.2063,223.79283,807.0,60.0,376.68156312726535
p11,p11\face\191.jpg,1201.9241,332.51846,1262.0,631.0,304.46731146380887
p11,p11\face\192.jpg,882.8717,225.4632,765.0,618.0,409.85225996693003
p11,p11\face\193.jpg,835.89197,837.16956,609.0,776.0,234.99293539913066
p11,p11\face\194.jpg,489.52075,135.77666,658.0,192.0,177.61284375186665
p11,p11\face\195.jpg,829.428,649.06915,628.0,751.0,225.7501470791326
p11,p11\face\196.jpg,1223.6655,355.27155,1170.0,552.0,203.91683162198748
p11,p11\face\197.jpg,537.1518,403.90784,387.0,374.0,153.10140124277112
p11,p11\face\198.jpg,1304.6418,358.25766,1035.0,369.0,269.85574850278806
p11,p11\face\199.jpg,569.38116,266.5352,484.0,595.0,339.3804327373633
p11,p11\face\200.jpg,403.02866,948.7693,476.0,602.0,354.36387769142044
p11,p11\face\201.jpg,513.67267,694.69525,656.0,656.0,147.49369689922347
p11,p11\face\202.jpg,927.79614,567.1285,790.0,492.0,156.94606209220416
p11,p11\face\203.jpg,894.26733,328.71548,956.0,495.0,177.3737942612296
p11,p11\face\204.jpg,1011.2378,238.47229,800.0,411.0,272.74020376541483
p11,p11\face\205.jpg,466.0435,165.41614,159.0,217.0,311.3464333543906
p11,p11\face\206.jpg,194.74095,76.02691,492.0,59.0,297.74627411606684
p11,p11\face\207.jpg,1317.9827,171.65056,1187.0,83.0,158.16251407768846
p11,p11\face\208.jpg,1581.4961,447.4287,1251.0,624.0,374.7066769487835
p11,p11\face\209.jpg,1114.8129,151.82458,818.0,150.0,296.8184683017551
p11,p11\face\210.jpg,128.77962,444.94095,137.0,313.0,132.1967786341634
p11,p11\face\211.jpg,1251.8259,323.95724,1262.0,218.0,106.44458285300385
p11,p11\face\212.jpg,1290.0061,330.93896,907.0,392.0,387.8429127881545
p11,p11\face\213.jpg,1057.4688,96.084305,1112.0,165.0,87.88077305894333
p11,p11\face\214.jpg,814.5824,413.71088,641.0,329.0,193.14963435119415
p11,p11\face\215.jpg,474.97742,115.8415,634.0,186.0,173.81138191837437
p11,p11\face\216.jpg,436.47015,460.75513,246.0,633.0,256.8018143919548
p11,p11\face\217.jpg,496.8098,79.85081,515.0,26.0,56.84005837724065
p11,p11\face\218.jpg,506.6828,55.41951,383.0,2.0,134.7259443393328
p11,p11\face\219.jpg,180.9173,268.97577,415.0,394.0,265.37853271317937
p11,p11\face\220.jpg,1227.1553,100.82092,1122.0,113.0,105.85821609144233
p11,p11\face\221.jpg,103.69679,453.0937,270.0,773.0,360.5506964179933
p11,p11\face\222.jpg,998.9663,84.746605,719.0,272.0,336.8159271026238
p11,p11\face\223.jpg,754.78394,87.23474,468.0,231.0,320.80129169004294
p11,p11\face\224.jpg,405.8714,160.49527,329.0,211.0,91.97792916306064
p11,p11\face\225.jpg,1014.61725,449.82712,1185.0,329.0,208.8766924677093
p11,p11\face\226.jpg,231.71597,377.1375,158.0,370.0,74.06070672934467
p11,p11\face\227.jpg,1222.6357,549.016,1127.0,674.0,157.37598043777203
p11,p11\face\228.jpg,1324.7422,164.24097,1041.0,258.0,298.8317095373247
p11,p11\face\229.jpg,455.37622,70.432495,386.0,245.0,187.84801037008617
p11,p11\face\230.jpg,80.2673,52.188377,106.0,25.0,37.43500552520161
p11,p11\face\231.jpg,260.13657,556.66705,300.0,552.0,40.13570425268971
p11,p11\face\232.jpg,278.63354,834.2444,370.0,676.0,182.72688166017062
p11,p11\face\233.jpg,757.98157,739.94385,748.0,611.0,129.3296040524945
p11,p11\face\234.jpg,584.14417,791.8904,267.0,630.0,356.07432071830175
p11,p11\face\235.jpg,707.73773,841.4901,359.0,563.0,446.28998420309637
p11,p11\face\236.jpg,76.27027,254.25421,3.0,98.0,172.58016140152088
p11,p11\face\237.jpg,337.59787,657.0735,449.0,600.0,125.17115235873041
p11,p11\face\238.jpg,829.1666,126.42804,784.0,51.0,87.91708074053358
p11,p11\face\239.jpg,421.94946,534.03595,307.0,468.0,132.56743566954896
p11,p11\face\240.jpg,152.31926,593.10297,199.0,613.0,50.74429424514149
p11,p11\face\241.jpg,1206.0762,701.7813,990.0,637.0,225.5782067127718
p11,p11\face\242.jpg,123.4183,306.77054,4.0,645.0,358.69192691988485
p11,p11\face\243.jpg,529.6489,164.39885,595.0,29.0,150.34496790714348
p11,p11\face\244.jpg,1189.0638,138.22165,1253.0,156.0,66.36190063182903
p11,p11\face\245.jpg,61.679752,68.05713,246.0,104.0,187.7920329946135
p11,p11\face\246.jpg,144.35013,210.7551,812.0,246.0,668.5795577191992
p11,p11\face\247.jpg,458.2187,819.5058,518.0,698.0,135.4158958311394
p11,p11\face\248.jpg,1179.0089,91.21184,954.0,292.0,301.5707187999193
p11,p11\face\249.jpg,652.0491,682.5471,579.0,796.0,134.93599466506333
p11,p11\face\250.jpg,1001.8277,132.3135,737.0,8.0,292.5535207444956
p11,p11\face\251.jpg,556.07635,268.8662,619.0,252.0,65.14486935980645
p11,p11\face\252.jpg,1285.2891,553.0803,718.0,530.0,567.75836629679
p11,p11\face\253.jpg,354.01862,649.9496,389.0,699.0,60.24649683474862
p11,p11\face\254.jpg,878.6421,411.92407,1106.0,400.0,227.67038605734388
p11,p11\face\255.jpg,1485.2827,273.07962,1106.0,552.0,470.7992705230117
p11,p11\face\256.jpg,63.24941,149.67885,56.0,75.0,75.02988662338996
p11,p11\face\257.jpg,1161.8131,265.85187,729.0,382.0,448.12674337178316
p11,p11\face\258.jpg,1299.1433,198.20087,1115.0,258.0,193.60964674442232
p11,p11\face\259.jpg,826.61084,475.15543,764.0,383.0,111.41247352883114
p11,p11\face\260.jpg,175.79066,399.83914,194.0,412.0,21.89672052223589
p11,p11\face\261.jpg,767.7355,776.2394,546.0,569.0,303.50417007019854
p11,p11\face\262.jpg,977.9577,258.85822,1035.0,520.0,267.29917987622036
p11,p11\face\263.jpg,267.72388,232.6281,297.0,211.0,36.39870831220354
p11,p11\face\264.jpg,1020.879,245.09839,1114.0,391.0,173.08609106994993
p11,p11\face\265.jpg,53.011055,93.63173,200.0,305.0,257.4534848763947
p11,p11\face\266.jpg,1203.0525,195.48106,1063.0,227.0,143.55536415656852
p11,p11\face\267.jpg,1221.6426,530.84827,1240.0,326.0,205.6691726869878
p11,p11\face\268.jpg,309.58667,119.77342,620.0,175.0,315.2878273300446
p11,p11\face\269.jpg,573.89307,783.8181,382.0,566.0,290.2889589486655
p11,p11\face\270.jpg,410.51154,115.6888,573.0,339.0,276.1709587148873
p11,p11\face\271.jpg,629.6166,423.87814,444.0,314.0,215.700539304495
p11,p11\face\272.jpg,626.15295,329.3761,703.0,376.0,89.88468360992461
p11,p11\face\273.jpg,70.1201,68.93029,44.0,175.0,109.2384683559322
p11,p11\face\274.jpg,291.39612,548.953,503.0,611.0,220.51310902075642
p11,p11\face\275.jpg,1008.90735,623.0653,728.0,748.0,307.437176001049
p11,p11\face\276.jpg,360.29486,812.87726,125.0,790.0,236.40439729941573
p11,p11\face\277.jpg,579.77185,181.87552,629.0,122.0,77.51443917909747
p11,p11\face\278.jpg,1242.694,603.97046,1007.0,686.0,249.56059822716406
p11,p11\face\279.jpg,879.29895,366.6479,375.0,586.0,549.9388886503663
p11,p11\face\280.jpg,711.53955,608.05273,740.0,579.0,40.67011917550771
p11,p11\face\281.jpg,1019.21765,233.1421,801.0,206.0,219.8991601280005
p11,p11\face\282.jpg,159.58817,284.79745,53.0,240.0,115.6194170949456
p11,p11\face\283.jpg,102.581955,139.54845,260.0,337.0,252.52239226205268
p11,p11\face\284.jpg,1286.1202,525.0849,951.0,700.0,378.02232076955454
p11,p11\face\285.jpg,75.78314,95.495926,150.0,413.0,326.06285341173106
p11,p11\face\286.jpg,194.78807,456.02933,635.0,245.0,488.1801985435296
p11,p11\face\287.jpg,1369.4281,528.9797,1149.0,798.0,347.7937382630688
p11,p11\face\288.jpg,201.37466,378.9212,415.0,518.0,254.90919032569226
p11,p11\face\289.jpg,134.09204,654.0624,79.0,699.0,71.09516825508433
p11,p11\face\290.jpg,663.3422,218.03278,772.0,351.0,171.71720028873054
p11,p11\face\291.jpg,174.06213,708.96747,49.0,563.0,192.21612591689595
p11,p11\face\292.jpg,60.085392,237.46841,204.0,189.0,151.85718131068086
p11,p11\face\293.jpg,1151.5366,623.36084,739.0,695.0,418.71068845325647
p11,p11\face\294.jpg,304.0114,469.04987,268.0,354.0,120.55411210453379
p11,p11\face\295.jpg,1047.9253,117.519165,1164.0,177.0,130.4274073718787
p11,p11\face\296.jpg,182.36131,573.61554,392.0,360.0,299.299142268233
p11,p11\face\297.jpg,1160.8152,536.3511,933.0,489.0,232.68408371115547
p11,p11\face\298.jpg,38.606106,176.22409,91.0,312.0,145.53425284104082
p11,p11\face\299.jpg,732.7289,157.32329,645.0,108.0,100.64364637018822
p11,p11\face\300.jpg,1233.697,131.94131,1051.0,26.0,211.19130101640076
p11,p11\face\301.jpg,1024.7789,461.26083,884.0,489.0,143.48577618966277
p11,p11\face\302.jpg,73.84441,231.74503,126.0,547.0,319.5401358788908
p11,p11\face\303.jpg,390.80194,552.13324,456.0,288.0,272.060942161862
p11,p11\face\304.jpg,1350.6421,318.2787,1269.0,191.0,151.21274722018313
p11,p11\face\305.jpg,158.44928,668.41705,74.0,488.0,199.2033940160157
p11,p11\face\306.jpg,1367.2563,656.0718,1116.0,766.0,274.2516522283868
p11,p11\face\307.jpg,804.08997,238.24202,645.0,355.0,197.33738360673073
p11,p11\face\308.jpg,123.6918,315.3139,34.0,694.0,389.1629237864265
p11,p11\face\309.jpg,144.95847,535.83575,390.0,799.0,359.5841782531595
p11,p11\face\310.jpg,1299.4504,257.7814,1073.0,455.0,300.29148599735555
p11,p11\face\311.jpg,1053.3424,257.96146,833.0,165.0,239.14976348514335
p11,p11\face\312.jpg,689.1128,128.66959,546.0,377.0,286.61693185330137
p11,p11\face\313.jpg,1197.6853,469.4391,1145.0,384.0,100.37717930386368
p11,p11\face\314.jpg,1455.4219,333.86108,1208.0,674.0,420.6091564623861
p11,p11\face\315.jpg,241.94788,239.91985,578.0,116.0,358.17196463430804
p11,p11\face\316.jpg,576.23584,126.57478,660.0,79.0,96.3316921987515
p11,p11\face\317.jpg,594.80396,819.4488,543.0,793.0,58.16518058445168
p11,p11\face\318.jpg,386.9212,499.9745,175.0,517.0,212.6040094724227
p11,p11\face\319.jpg,738.1018,194.42488,751.0,48.0,146.99186839754097
p11,p11\face\320.jpg,1154.3087,693.5847,534.0,796.0,628.7064597250453
p11,p11\face\321.jpg,1046.0244,128.8793,907.0,110.0,140.3004449164364
p11,p11\face\322.jpg,778.6389,776.63794,557.0,767.0,221.84836988075887
p11,p11\face\323.jpg,277.69696,124.041954,341.0,156.0,70.91256444999715
p11,p11\face\324.jpg,472.66095,851.129,306.0,737.0,201.99333799348432
p11,p11\face\325.jpg,1360.4037,155.71567,1226.0,19.0,191.71730082989382
p11,p11\face\326.jpg,855.8763,126.19713,798.0,441.0,320.0788965239664
p11,p11\face\327.jpg,130.9585,493.36755,381.0,621.0,280.7326074309858
p11,p11\face\328.jpg,1089.6952,217.04309,1048.0,595.0,380.24979454300825
p11,p11\face\329.jpg,396.8086,286.57202,285.0,453.0,200.49796406385278
p11,p11\face\330.jpg,128.25731,282.05548,109.0,345.0,65.8244365362325
p11,p11\face\331.jpg,85.08873,412.43243,120.0,534.0,126.48110422732124
p11,p11\face\332.jpg,358.3178,385.43994,88.0,750.0,453.8455133633029
p11,p11\face\333.jpg,82.032616,166.48148,190.0,202.0,113.65967395859887
p11,p11\face\334.jpg,1012.5798,149.6383,917.0,344.0,216.591691755478
p11,p11\face\335.jpg,110.611725,302.97382,233.0,130.0,211.89344499358634
p11,p11\face\336.jpg,1027.7242,723.87463,947.0,442.0,293.20593232402376
p11,p11\face\337.jpg,139.94565,584.5481,476.0,707.0,357.6688412484375
p11,p11\face\338.jpg,487.2635,409.06317,622.0,513.0,170.1669561599725
p11,p11\face\339.jpg,324.32465,766.57697,23.0,706.0,307.3533949300056
p11,p11\face\340.jpg,1154.7734,495.92932,829.0,520.0,326.66149815213913
p11,p11\face\341.jpg,261.55597,318.4208,455.0,322.0,193.4771465832593
p11,p11\face\342.jpg,206.62146,581.0017,361.0,564.0,155.31192152809777
p11,p11\face\343.jpg,153.9003,202.32706,455.0,55.0,335.21082451943585
p11,p11\face\344.jpg,843.08093,168.99506,714.0,224.0,140.3119014463848
p11,p11\face\345.jpg,767.801,549.36224,578.0,796.0,311.2147319376125
