subjcet,name,x,y,labelx,labely,error
p11,p11\face\212.jpg,988.3756,546.2244,907.0,392.0,174.37650088959808
p11,p11\face\213.jpg,1128.1387,109.568085,1112.0,165.0,57.73347428255444
p11,p11\face\214.jpg,514.4179,593.6575,641.0,329.0,293.37109871713676
p11,p11\face\215.jpg,474.17944,109.53513,634.0,186.0,177.170777429575
p11,p11\face\216.jpg,352.3694,428.3506,246.0,633.0,230.64220803010016
p11,p11\face\217.jpg,307.56226,308.40414,515.0,26.0,350.40336132092114
p11,p11\face\218.jpg,275.0158,183.14851,383.0,2.0,210.89184691151527
p11,p11\face\219.jpg,87.71776,453.54663,415.0,394.0,332.655168211017
p11,p11\face\220.jpg,1128.459,114.38242,1122.0,113.0,6.605268641169826
p11,p11\face\221.jpg,108.83543,797.1518,270.0,773.0,162.96419876195202
p11,p11\face\222.jpg,928.8898,299.06894,719.0,272.0,211.62807329428202
p11,p11\face\223.jpg,501.13733,355.87317,468.0,231.0,129.19516486695622
p11,p11\face\224.jpg,447.69067,444.74487,329.0,211.0,262.15289551137903
p11,p11\face\225.jpg,874.2786,677.0066,1185.0,329.0,466.5365573832344
p11,p11\face\226.jpg,146.35751,548.58356,158.0,370.0,178.96265759230332
p11,p11\face\227.jpg,1207.0961,740.04926,1127.0,674.0,103.81659195728301
p11,p11\face\228.jpg,1262.5662,189.28015,1041.0,258.0,231.97840517761563
p11,p11\face\229.jpg,347.81866,248.57388,386.0,245.0,38.34823221561197
p11,p11\face\230.jpg,19.300484,226.4835,106.0,25.0,219.34540398649798
p11,p11\face\231.jpg,126.13304,818.954,300.0,552.0,318.5814627964094
p11,p11\face\232.jpg,307.17874,919.73444,370.0,676.0,251.70019523482694
p11,p11\face\233.jpg,656.8496,784.3047,748.0,611.0,195.81345754633412
p11,p11\face\234.jpg,357.82788,875.48865,267.0,630.0,261.75252207476433
p11,p11\face\235.jpg,409.23773,849.04785,359.0,563.0,290.42589954237894
p11,p11\face\236.jpg,2.5571442,448.90887,3.0,98.0,350.9091540199543
p11,p11\face\237.jpg,418.2104,779.0856,449.0,600.0,181.7130829941807
p11,p11\face\238.jpg,809.9706,258.42188,784.0,51.0,209.04140401784045
p11,p11\face\239.jpg,457.1867,702.7603,307.0,468.0,278.69060465864294
p11,p11\face\240.jpg,189.78853,793.4221,199.0,613.0,180.657112197389
p11,p11\face\241.jpg,1069.6849,824.41956,990.0,637.0,203.65602702534977
p11,p11\face\242.jpg,140.36429,643.18024,4.0,645.0,136.37643216479893
p11,p11\face\243.jpg,793.57324,155.0735,595.0,29.0,235.21449652391752
p11,p11\face\244.jpg,1443.0309,182.657,1253.0,156.0,191.89145898463016
p11,p11\face\245.jpg,83.19389,96.6944,246.0,104.0,162.9699334808418
p11,p11\face\246.jpg,505.7912,101.374504,812.0,246.0,338.6448868283707
p11,p11\face\247.jpg,551.8372,942.8589,518.0,698.0,247.18582489950754
p11,p11\face\248.jpg,1193.7845,741.57776,954.0,292.0,509.5260358902183
p11,p11\face\249.jpg,859.03796,757.7219,579.0,796.0,282.6419444279281
p11,p11\face\250.jpg,955.6559,235.46005,737.0,8.0,315.51302469153313
p11,p11\face\251.jpg,422.71814,514.62555,619.0,252.0,327.8700199774295
p11,p11\face\252.jpg,817.3795,932.02783,718.0,530.0,414.12879186311113
p11,p11\face\253.jpg,396.38257,804.3141,389.0,699.0,105.57252764687412
p11,p11\face\254.jpg,1067.8657,684.1019,1106.0,400.0,286.64984355917585
p11,p11\face\255.jpg,1228.9243,764.11017,1106.0,552.0,245.1552760496906
p11,p11\face\256.jpg,86.16121,276.49738,56.0,75.0,203.74221610898414
p11,p11\face\257.jpg,1207.0227,504.38214,729.0,382.0,493.4400609496558
p11,p11\face\258.jpg,1322.616,223.92587,1115.0,258.0,210.39353008113153
p11,p11\face\259.jpg,842.79785,657.72186,764.0,383.0,285.7992356970186
p11,p11\face\260.jpg,57.98032,552.2997,194.0,412.0,195.41072530058324
p11,p11\face\261.jpg,596.9271,807.8752,546.0,569.0,244.24357079563015
p11,p11\face\262.jpg,1029.065,741.82684,1035.0,520.0,221.9062301964503
p11,p11\face\263.jpg,350.34625,494.46924,297.0,211.0,288.4451989763393
p11,p11\face\264.jpg,1224.0967,307.77673,1114.0,391.0,138.01228432643234
p11,p11\face\265.jpg,53.45353,190.66483,200.0,305.0,185.87200527177296
p11,p11\face\266.jpg,1207.7366,84.34636,1063.0,227.0,203.22090043841456
p11,p11\face\267.jpg,1279.7244,549.4678,1240.0,326.0,226.97107986206083
p11,p11\face\268.jpg,451.0156,297.84808,620.0,175.0,208.91955127811758
p11,p11\face\269.jpg,277.739,737.8822,382.0,566.0,201.03194708801882
p11,p11\face\270.jpg,423.05096,106.18331,573.0,339.0,276.92656122607667
p11,p11\face\271.jpg,503.13678,499.37842,444.0,314.0,194.58241546000502
p11,p11\face\272.jpg,582.7561,554.5134,703.0,376.0,215.23391163743227
p11,p11\face\273.jpg,55.735992,132.63033,44.0,175.0,43.9650184983755
p11,p11\face\274.jpg,485.4463,670.59375,503.0,611.0,62.12525936817085
p11,p11\face\275.jpg,672.95776,776.20404,728.0,748.0,61.847519939414305
p11,p11\face\276.jpg,266.90686,879.3194,125.0,790.0,167.67680733706138
p11,p11\face\277.jpg,356.56854,359.39584,629.0,122.0,361.3525805913111
p11,p11\face\278.jpg,931.9668,849.8524,1007.0,686.0,180.21542014003685
p11,p11\face\279.jpg,480.30243,763.83655,375.0,586.0,206.67471422503527
p11,p11\face\280.jpg,924.3379,955.5299,740.0,579.0,419.2317005547171
p11,p11\face\281.jpg,975.61926,333.76764,801.0,206.0,216.37110951152883
p11,p11\face\282.jpg,103.353195,311.17368,53.0,240.0,87.18449535593327
p11,p11\face\283.jpg,110.29782,146.96077,260.0,337.0,241.92075633097298
p11,p11\face\284.jpg,1062.8817,714.0946,951.0,700.0,112.76602228175825
p11,p11\face\285.jpg,69.14115,222.38454,150.0,413.0,207.05652911705056
p11,p11\face\286.jpg,270.9335,563.0414,635.0,245.0,483.41984857885177
p11,p11\face\287.jpg,1173.0889,802.7462,1149.0,798.0,24.551986657460635
p11,p11\face\288.jpg,292.80536,599.76666,415.0,518.0,147.02828437498005
p11,p11\face\289.jpg,73.020874,799.7755,79.0,699.0,100.95273201633772
p11,p11\face\290.jpg,712.88464,604.0198,772.0,351.0,259.8338561706307
p11,p11\face\291.jpg,92.99824,613.05475,49.0,563.0,66.64324987503423
p11,p11\face\292.jpg,80.62338,380.6217,204.0,189.0,227.90495380476045
p11,p11\face\293.jpg,862.4463,725.42096,739.0,695.0,127.13937587717466
p11,p11\face\294.jpg,407.52542,706.0298,268.0,354.0,378.6717740999453
p11,p11\face\295.jpg,1176.7164,112.629395,1164.0,177.0,65.61464948136582
p11,p11\face\296.jpg,312.31696,745.1241,392.0,360.0,393.2810103793469
p11,p11\face\297.jpg,952.2473,827.1601,933.0,489.0,338.70741199079185
p11,p11\face\298.jpg,-13.778034,429.4315,91.0,312.0,157.3803985372702
p11,p11\face\299.jpg,703.4773,300.07608,645.0,108.0,200.78050826711242
p11,p11\face\300.jpg,1195.5543,206.83499,1051.0,26.0,231.51079044776725
p11,p11\face\301.jpg,965.36005,592.29376,884.0,489.0,131.48786481554106
p11,p11\face\302.jpg,46.136475,604.70166,126.0,547.0,98.52747871786835
p11,p11\face\303.jpg,420.10962,618.4727,456.0,288.0,332.41590806924387
p11,p11\face\304.jpg,1394.9946,326.55295,1269.0,191.0,185.06552893502345
p11,p11\face\305.jpg,52.6,648.22485,74.0,488.0,161.64765647466095
p11,p11\face\306.jpg,1120.8994,823.2169,1116.0,766.0,57.42630084984471
p11,p11\face\307.jpg,657.44275,196.33617,645.0,355.0,159.1509822660545
p11,p11\face\308.jpg,50.0899,440.30115,34.0,694.0,254.2085680966517
p11,p11\face\309.jpg,270.72162,856.73755,390.0,799.0,132.51776119166064
p11,p11\face\310.jpg,1235.551,458.8153,1073.0,455.0,162.59579508131506
p11,p11\face\311.jpg,965.6714,360.95935,833.0,165.0,236.64692185828235
p11,p11\face\312.jpg,672.02826,494.16275,546.0,377.0,172.07624014335914
p11,p11\face\313.jpg,1272.2715,673.0516,1145.0,384.0,315.8304034604648
p11,p11\face\314.jpg,1353.0776,757.5574,1208.0,674.0,167.41969856844804
p11,p11\face\315.jpg,478.4591,149.51639,578.0,116.0,105.03208215231192
p11,p11\face\316.jpg,577.83374,314.74225,660.0,79.0,249.65115505190437
p11,p11\face\317.jpg,547.1102,874.40125,543.0,793.0,81.50494856525584
p11,p11\face\318.jpg,161.2093,663.1366,175.0,517.0,146.7858572568386
p11,p11\face\319.jpg,806.97784,327.47644,751.0,48.0,285.0273561432306
p11,p11\face\320.jpg,836.6538,848.3705,534.0,796.0,307.15141573416196
p11,p11\face\321.jpg,969.71313,372.19116,907.0,110.0,269.58698155697357
p11,p11\face\322.jpg,621.7523,923.7816,557.0,767.0,169.62705530258137
p11,p11\face\323.jpg,460.91666,200.01358,341.0,156.0,127.73879675068378
p11,p11\face\324.jpg,412.2558,836.4635,306.0,737.0,145.5447807484865
p11,p11\face\325.jpg,1591.5742,200.29044,1226.0,19.0,408.05726849916545
p11,p11\face\326.jpg,880.3995,146.94426,798.0,441.0,305.3824446493282
p11,p11\face\327.jpg,352.69983,655.5747,381.0,621.0,44.68008570486129
p11,p11\face\328.jpg,1014.4731,834.923,1048.0,595.0,242.2541843678866
p11,p11\face\329.jpg,522.67896,505.13837,285.0,453.0,243.33042414071448
p11,p11\face\330.jpg,311.38303,415.67682,109.0,345.0,214.3690779065395
p11,p11\face\331.jpg,75.703316,738.19,120.0,534.0,208.93959391711758
p11,p11\face\332.jpg,369.41287,616.4065,88.0,750.0,311.5131292377578
p11,p11\face\333.jpg,147.5033,189.10815,190.0,202.0,44.40911568207661
p11,p11\face\334.jpg,1000.9457,492.6457,917.0,344.0,170.71150508606618
p11,p11\face\335.jpg,96.49129,479.83856,233.0,130.0,375.5284817760166
p11,p11\face\336.jpg,1079.583,667.0182,947.0,442.0,261.17319445149803
p11,p11\face\337.jpg,174.30222,750.81335,476.0,707.0,304.8625330579342
p11,p11\face\338.jpg,484.97333,573.8743,622.0,513.0,149.93996194310574
p11,p11\face\339.jpg,101.178925,919.37476,23.0,706.0,227.24596909241316
p11,p11\face\340.jpg,1213.9438,692.5965,829.0,520.0,421.86646287658374
p11,p11\face\341.jpg,407.36273,182.22354,455.0,322.0,147.671146735322
p11,p11\face\342.jpg,250.65631,625.03687,361.0,564.0,126.10007341641399
p11,p11\face\343.jpg,304.11072,202.17604,455.0,55.0,210.78036739993124
p11,p11\face\344.jpg,739.104,222.00679,714.0,224.0,25.18300813893728
p11,p11\face\345.jpg,688.0626,681.28906,578.0,796.0,158.97289347362022
p11,p11\face\346.jpg,752.5679,783.9875,851.0,670.0,150.6055485365662
